experiment,condition,phase,run_dir,log,metrics_rows,final_step,final_train_loss,final_train_action_l1,final_val_loss,final_val_action_l1,best_val_step,best_val_action_l1,best_step_checkpoint_exists,best_available_checkpoint_step,best_available_checkpoint_val_action_l1,best_available_checkpoint,adjacent_checkpoint_candidate_step,adjacent_checkpoint_candidate_val_action_l1,adjacent_checkpoint_candidate,self_check_passed,log_errors,final_checkpoint_exists
act_ABC_aug,full_abc_aug,task2,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_aug/20260605_073244_act_ABC_aug_full_gpu3,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_aug/logs/20260605_073244_act_ABC_aug_full_gpu3.log,100000,100000,0.5217213034629822,0.5215988755226135,0.5873212413862348,0.5872044791467488,25000,0.5559360273182392,False,30000,0.558814010117203,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_aug/20260605_073244_act_ABC_aug_full_gpu3/checkpoints/step_00030000,30000,0.558814010117203,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_aug/20260605_073244_act_ABC_aug_full_gpu3/checkpoints/step_00030000,True,,True
