experiment,condition,phase,run_dir,log,metrics_rows,final_step,final_train_loss,final_train_action_l1,final_val_loss,final_val_action_l1,best_val_step,best_val_action_l1,best_step_checkpoint_exists,best_available_checkpoint_step,best_available_checkpoint_val_action_l1,best_available_checkpoint,adjacent_checkpoint_candidate_step,adjacent_checkpoint_candidate_val_action_l1,adjacent_checkpoint_candidate,self_check_passed,log_errors,final_checkpoint_exists
act_ABC_size_matched_aug,size_matched_aug,task2,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_size_matched_aug/20260605_073744_act_ABC_size_matched_aug_full_gpu4,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_size_matched_aug/logs/20260605_073744_act_ABC_size_matched_aug_full_gpu4.log,100000,100000,0.4300755560398102,0.4299245774745941,0.630606328137219,0.6304311300627887,15000,0.5668818224221468,False,10000,0.571392897516489,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_size_matched_aug/20260605_073744_act_ABC_size_matched_aug_full_gpu4/checkpoints/step_00010000,10000,0.571392897516489,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_size_matched_aug/20260605_073744_act_ABC_size_matched_aug_full_gpu4/checkpoints/step_00010000,True,,True
