step,train_action_l1_raw,train_action_l1_trailing_mean,train_smoothing_window_steps
1000,0.7303592562675476,0.7567171176075935,1000
2000,0.6837355494499207,0.7214735044836998,1000
3000,0.7511083483695984,0.7061809481978416,1000
4000,0.6790105700492859,0.6940738912820816,1000
5000,0.6998195648193359,0.6848958465456962,1000
6000,0.6505220532417297,0.678321882545948,1000
7000,0.6274994015693665,0.6740413418412209,1000
8000,0.641557514667511,0.6697738174200057,1000
9000,0.6640735268592834,0.6660679925680161,1000
10000,0.629325807094574,0.6630429009199142,1000
11000,0.651512861251831,0.6591371081471443,1000
12000,0.6915565133094788,0.6551366302371026,1000
13000,0.701407253742218,0.6512398256063461,1000
14000,0.6740241646766663,0.6485319772362709,1000
15000,0.6442886590957642,0.6425130158662796,1000
16000,0.6189219951629639,0.6388487495183944,1000
17000,0.602399468421936,0.6343694677948952,1000
18000,0.6119470000267029,0.6282061056494713,1000
19000,0.6098516583442688,0.6241862275600434,1000
20000,0.5966991186141968,0.6200202878713608,1000
21000,0.5933207273483276,0.6151983035206795,1000
22000,0.6118636727333069,0.6123434217572212,1000
23000,0.5791991353034973,0.6077111856937408,1000
24000,0.5774543881416321,0.6047042531371116,1000
25000,0.6002540588378906,0.6014540162086487,1000
26000,0.5775762796401978,0.5981160988211631,1000
27000,0.5802160501480103,0.5948251459598541,1000
28000,0.6119627356529236,0.5902979714274407,1000
29000,0.5769684910774231,0.5880011113286019,1000
30000,0.5588521957397461,0.5829955514669418,1000
31000,0.5767523646354675,0.5812985887229443,1000
32000,0.5517138242721558,0.5773561688661575,1000
33000,0.5520443916320801,0.574347006380558,1000
34000,0.5878601670265198,0.5668638596832752,1000
35000,0.5272819995880127,0.560551385551691,1000
36000,0.5521767139434814,0.5577570379078388,1000
37000,0.5799497961997986,0.5560902260243893,1000
38000,0.587222158908844,0.5537835456132889,1000
39000,0.516581654548645,0.5517060149610042,1000
40000,0.5244680047035217,0.5460485728383064,1000
41000,0.5075029730796814,0.5452636075913906,1000
42000,0.5381335616111755,0.5416354212760925,1000
43000,0.5113982558250427,0.5398180439174175,1000
44000,0.5562166571617126,0.5379463320970536,1000
45000,0.5185510516166687,0.5333185334205628,1000
46000,0.5434398651123047,0.5310566191673278,1000
47000,0.4707454741001129,0.5284072584807873,1000
48000,0.482478529214859,0.5276991504132748,1000
49000,0.5151574015617371,0.5238133633136749,1000
50000,0.5099712014198303,0.5213887588381767,1000
51000,0.5368066430091858,0.5143698134720326,1000
52000,0.49778905510902405,0.5107315455377102,1000
53000,0.5387934446334839,0.5079941313564778,1000
54000,0.4697886109352112,0.5083062665462494,1000
55000,0.48266685009002686,0.5040844640433788,1000
56000,0.5510507822036743,0.5033608149290085,1000
57000,0.47973009943962097,0.4996953685283661,1000
58000,0.48789191246032715,0.49800939816236495,1000
59000,0.5217651128768921,0.4971473284959793,1000
60000,0.5378357172012329,0.494796631783247,1000
61000,0.465532124042511,0.49219503259658814,1000
62000,0.4639114737510681,0.4903685317635536,1000
63000,0.5078516602516174,0.48851284566521647,1000
64000,0.48350122570991516,0.487497042119503,1000
65000,0.47727930545806885,0.4851386922299862,1000
66000,0.5009757876396179,0.4828899382948875,1000
67000,0.4909244775772095,0.4797639654874802,1000
68000,0.464938223361969,0.47450917625427247,1000
69000,0.488066703081131,0.4716314262449741,1000
70000,0.515241265296936,0.4710438679158688,1000
71000,0.4817245900630951,0.4702866072952747,1000
72000,0.4620557129383087,0.46782817122340203,1000
73000,0.4514879882335663,0.46739291644096376,1000
74000,0.44706544280052185,0.4655823957622051,1000
75000,0.48717015981674194,0.46320168960094454,1000
76000,0.4466342329978943,0.4626956451535225,1000
77000,0.4544273912906647,0.46042404252290725,1000
78000,0.4763982594013214,0.45832279372215273,1000
79000,0.4414658546447754,0.45735391157865524,1000
80000,0.44916027784347534,0.4561216187477112,1000
81000,0.42845407128334045,0.4536959709823132,1000
82000,0.48017236590385437,0.4525146899819374,1000
83000,0.4371306300163269,0.4503921246230602,1000
84000,0.4179718792438507,0.44847097143530845,1000
85000,0.44728022813796997,0.4439220133125782,1000
86000,0.45463430881500244,0.4437866417169571,1000
87000,0.45646366477012634,0.4427327654063702,1000
88000,0.4553852081298828,0.43990298476815226,1000
89000,0.40635332465171814,0.43991504231095313,1000
90000,0.4608864188194275,0.43854168376326563,1000
91000,0.4486403167247772,0.4368247890472412,1000
92000,0.4580442011356354,0.4370573276281357,1000
93000,0.3974675238132477,0.4362492670118809,1000
94000,0.42252403497695923,0.4339189062714577,1000
95000,0.4357966482639313,0.43363293185830115,1000
96000,0.4131382703781128,0.43249192720651625,1000
97000,0.4130428433418274,0.43164726793766023,1000
98000,0.42112451791763306,0.43008070048689845,1000
99000,0.4189227521419525,0.4273670698404312,1000
100000,0.4299245774745941,0.42615005949139595,1000
