environment,episode_index,chunk_index,chunk_size,chunk_length,mean_within_chunk_delta_l2_first6,first_last_delta_l2_first6,boundary_jump_l2_first6
B,15,686,100,100,0.233519064128312,1.387917888232216,0.1632038175047812
B,15,687,100,100,0.25401489116093423,1.3188977358624772,0.5704842381840406
B,15,688,100,100,0.17199829785473633,0.8928231409560727,0.17541008622647758
B,15,689,100,100,0.16379040163688843,0.7635955639721553,0.04876928727264306
B,15,690,100,100,0.1719775800882454,0.5132120211286003,0.17391684820967593
B,15,691,100,100,0.15373867726879487,0.5860539478365365,0.25769262619433286
B,15,692,100,100,0.17702657249376733,0.9926275813827243,0.08896424830217584
B,15,693,100,100,0.1678503770170992,0.532028341407141,0.1440852416102999
B,15,694,100,100,0.1557756677539458,0.5054390592919187,0.20756963237742712
B,15,695,100,100,0.2064159606870647,1.1310737132765472,0.15917716380936292
B,15,696,100,100,0.17512355370262636,1.1484811906789227,0.3250329431610488
B,15,697,100,100,0.1742229292354649,1.0779071260403084,0.1957233536254165
B,15,698,100,100,0.2035747544265378,0.337482447257005,0.22459797901856912
B,15,699,100,100,0.18387112642830342,0.33670069570650557,0.0915560238552429
B,15,700,100,100,0.12278738834523079,0.7474445964139401,0.1232079005870802
B,15,701,100,100,0.14102214579478528,0.9445895269363979,0.10421401401469797
B,15,702,100,100,0.18570904352345546,1.075653445434852,0.10251847337083568
B,15,703,100,100,0.19726218520453406,0.5819442870455381,0.2433859729796649
B,15,704,100,100,0.17005509952277426,0.2988852960920961,0.1058615872666728
B,15,705,100,100,0.1838257769233184,1.0914968848547386,0.06928656397669491
B,15,706,100,100,0.2591057679211245,1.2545531561937342,0.13287488211984255
B,15,707,100,100,0.18698022447499968,0.6513138140375406,0.5406001265640353
B,15,708,100,100,0.19302419348134087,1.108171147704381,0.14068887107628653
B,15,709,100,100,0.20137337384965157,0.7024054892634446,0.1763119529918519
B,15,710,100,100,0.14153305167444133,0.6784736159009891,0.1141473897574347
B,15,711,100,100,0.15652477767284254,0.38147836985320227,0.15621495587192455
B,15,712,100,100,0.18261857366104356,0.954814346474183,0.395550809265035
B,15,713,100,100,0.13813675450991492,0.7439460487144972,0.14338542531523576
B,15,714,100,100,0.20074960056846755,0.49851712943745347,0.22483525102507848
B,15,715,100,100,0.14570837700188388,0.5516014959233011,0.1673772575353734
B,15,716,100,100,0.12189417400901235,0.42390677549877065,0.23050827643652946
B,15,717,100,100,0.17359639140806846,0.6948671145692265,0.09059339024582018
B,15,718,100,100,0.09114843201425447,0.9344974710842014,0.17639781985140324
B,15,719,100,100,0.21138258268547142,0.6060071700710379,0.08143095649753494
B,15,720,100,100,0.2053380726011621,0.6610436825071755,0.13182122171446228
B,15,721,100,100,0.17455537770382512,0.8492894430762873,0.2984729210990809
B,15,722,100,100,0.14449030291250328,0.6196451089166365,0.0936267431277935
B,15,723,100,100,0.162718868855978,0.32577594453615616,0.11059792208570447
B,15,724,100,100,0.20125872676070955,0.42983213525497077,0.08951339274594322
B,15,725,100,100,0.21662521062464976,1.1126153847726963,0.22527502912046451
B,15,726,100,100,0.2351607828793086,1.4621408191134413,0.3445882956235826
B,15,727,100,100,0.22482935464403295,0.7692844316140399,0.2038200180248693
B,15,728,100,100,0.1945921896918973,1.3907930348669204,0.27719086099952595
B,15,729,100,100,0.2036245130631743,0.527479310432337,0.2395994444622856
B,15,730,100,100,0.17242515235481246,0.4277088160072162,0.07314780245664304
B,15,731,100,100,0.16675362478512162,0.543380580702183,0.1173690919000307
B,15,732,100,100,0.11743317777369656,0.2552994637705712,0.15547669261494185
B,15,733,100,100,0.2112488115991623,0.6002959337021604,0.11786934175081863
B,15,734,100,100,0.17975476017405004,0.9025690740273528,0.32846251717529557
B,15,735,100,53,0.25382621505608005,0.2583430096304118,0.19247307043239578
B,16,736,100,100,0.14891621584762696,0.6315846709230161,nan
B,16,737,100,100,0.17120289783482248,0.984188487938063,0.14740765677556003
B,16,738,100,100,0.18677030744328393,0.709371682100446,0.39743825491474377
B,16,739,100,100,0.1599481716535049,0.3972065183492752,0.1360733435743264
B,16,740,100,100,0.16894751795441454,0.33819707617458294,0.05066826237595866
B,16,741,100,100,0.1412218954587777,0.3147674285386884,0.2218648227177295
B,16,742,100,100,0.15689135254516423,0.5094031258814384,0.10764234346156204
B,16,743,100,100,0.1523610623291239,0.19760298392914044,0.12680392321791042
B,16,744,100,100,0.13187779485827794,0.2711734761625853,0.04354750277146857
B,16,745,100,100,0.18260989411362488,1.0234959133609303,0.19250604714511624
B,16,746,100,100,0.1702478440449231,1.0189064823741052,0.4186556832761501
B,16,747,100,100,0.16881684422424534,0.47903452779018774,0.2963967963409896
B,16,748,100,100,0.18421554294817014,0.7132374380683022,0.05737967947724425
B,16,749,100,100,0.18951634377071094,0.6527518713643192,0.17897801664123555
B,16,750,100,55,0.3154096808068868,0.5460552620678403,0.1852909666561328
B,17,751,100,100,0.14592006118143608,0.3900383799073646,nan
B,17,752,100,100,0.1688634521010829,0.534048853101604,0.08168700762230015
B,17,753,100,100,0.14685521422341377,0.5791353613503267,0.08845972391367529
B,17,754,100,100,0.14872407314379002,0.9072168912726496,0.272846755677878
B,17,755,100,100,0.18134751065138735,0.9193511575814362,0.16159360752714477
B,17,756,100,100,0.1781102257953835,0.38273116627194176,0.14520674922142346
B,17,757,100,100,0.1592595216771295,0.5323892335052501,0.05003228684175585
B,17,758,100,100,0.18093292855975393,0.5834385883736596,0.18182294759524167
B,17,759,100,100,0.1399775889120542,1.1107736436912015,0.13182645278029842
B,17,760,100,100,0.15805089134281242,0.7596914414336249,0.08322872640256376
B,17,761,100,100,0.19751442838660238,0.4887442594086672,0.21087581560569063
B,17,762,100,100,0.17412883168827328,0.6379661119153575,0.16680418489205195
B,17,763,100,100,0.16679144830158033,0.3554295349527459,0.07858150139893405
B,17,764,100,100,0.16625121755336045,1.1126259802985727,0.1788378540478264
B,17,765,100,100,0.25109498793159024,1.0332867682971123,0.22666087994955178
B,17,766,100,100,0.15846710058807417,0.7935240164631225,0.36980934006890726
B,17,767,100,100,0.1514819485531935,0.1596642801472125,0.03080487176315685
B,17,768,100,100,0.14490601179098417,0.46127894414125314,0.04893520576091525
B,17,769,100,100,0.1479976289052271,0.9616943893591173,0.2018129998632902
B,17,770,100,100,0.22008172471809487,0.9596238704191509,0.15933239782702918
B,17,771,100,100,0.1647013274258085,1.0669493490855333,0.23940496707533263
B,17,772,100,100,0.12207773331977635,0.7929463839030376,0.12451637201885658
B,17,773,100,100,0.1828621891628068,0.44987925041338545,0.20464528490135053
B,17,774,100,100,0.22413434607248153,0.9603546369332647,0.16192658029844506
B,17,775,100,100,0.1699724350575044,0.7898546925488563,0.26734781671211777
B,17,776,100,100,0.16947648700806978,0.6613804471067618,0.08091942488382854
B,17,777,100,100,0.1818396550443104,1.1498688631623457,0.2123902664318616
B,17,778,100,100,0.16326657009710352,1.3104884911640093,0.12497199285078031
B,17,779,100,100,0.13369306980899318,0.742428503976328,0.23259404539964795
B,17,780,100,100,0.16872062674241187,0.7909050185726217,0.044500493383280035
B,17,781,100,100,0.15823676767638797,1.4367612050791716,0.1511495293642438
B,17,782,100,100,0.1568679499186411,0.49501194125500264,0.1984519954215296
B,17,783,100,100,0.18909417169813572,0.6976947392347247,0.1163649356400321
B,17,784,100,100,0.2333961166098472,0.7705020936472955,0.332879303484188
B,17,785,100,100,0.13691972028792265,0.5852334278898849,0.07745999914919699
B,17,786,100,100,0.14421395889586164,1.3237430230194298,0.037393111149030676
B,17,787,100,100,0.19225801270776366,1.0174175092695559,0.12579537776180505
B,17,788,100,100,0.19885391669206245,0.6871829160153992,0.0736725020594977
B,17,789,100,100,0.14231849122137114,0.8219026954175339,0.16530375652156457
B,17,790,100,100,0.20519120768247118,1.32343562481298,0.42477303731724164
B,17,791,100,100,0.14118599838977738,0.27943391670895745,0.07089830272349124
B,17,792,100,100,0.18373215521922193,0.464343636064822,0.25118234826946073
B,17,793,100,100,0.166901492201643,0.6186461586184735,0.1345579556606513
B,17,794,100,100,0.21986701269261658,1.5884635902291382,0.1647573511101836
B,17,795,100,100,0.22182301524309833,1.3109909300426645,0.23718269301734807
B,17,796,100,100,0.1675500288734985,0.4063388353948874,0.07356977171448505
B,17,797,100,100,0.13210888373273977,0.46452899125909247,0.07406633401379804
B,17,798,100,100,0.14687051968427714,0.42633656793579483,0.13669255380102957
B,17,799,100,100,0.20732745230616415,0.17709882075892588,0.20860698441142414
B,17,800,100,100,0.16306714313516613,0.5994291786980159,0.10098639730096927
B,17,801,100,70,0.21316106254244663,0.4029391485755848,0.1608964914407864
B,18,802,100,100,0.15451198549126968,0.4448630025818863,nan
B,18,803,100,100,0.13203907134835874,0.9675813966258123,0.09861697458246314
B,18,804,100,100,0.1600956761383267,0.5706006435548641,0.13407218054910136
B,18,805,100,100,0.247405996776256,0.4876214833259466,0.13719200877187496
B,18,806,100,100,0.14695686826554974,0.7256269772181305,0.18809391247445115
B,18,807,100,100,0.20578394305875083,0.6668968954155966,0.17764922734515365
B,18,808,100,100,0.15656077338049007,0.7537300741206671,0.23285617826659816
B,18,809,100,100,0.14174781009136256,0.8202042369341422,0.525004657282807
B,18,810,100,100,0.22403882736980021,0.795243444478712,0.06331926248044559
B,18,811,100,100,0.163972226542331,0.6284421369722902,0.21897806841394374
B,18,812,100,100,0.16966359908075637,0.24320974246943172,0.06656100835517104
B,18,813,100,100,0.2709037736793584,0.5421603894789357,0.23129148557491733
B,18,814,100,100,0.2186954335776948,0.6742788085181978,0.2558035671383382
B,18,815,100,100,0.23310190540438572,0.5451120251283321,0.21217700693185762
B,18,816,100,100,0.1687528994910876,0.6110992780174871,0.15086965631294805
B,18,817,100,100,0.21040597048791873,0.2583484506252559,0.09702937907454098
B,18,818,100,100,0.22610895354366153,0.5962646174729912,0.1233863908589063
B,18,819,100,100,0.16361873821667847,0.8633610726154288,0.17059880771148023
B,18,820,100,100,0.16912827619954432,1.322038353182322,0.14065371723858372
B,18,821,100,100,0.22251892536294487,0.5339947760001108,0.12219173052316687
B,18,822,100,100,0.14690098903829862,0.9989532858378204,0.07468953152592957
B,18,823,100,100,0.16995995897054939,1.1653798013992513,0.25309385410372104
B,18,824,100,100,0.16123529307034992,1.2113149591311618,0.1129472514990817
B,18,825,100,100,0.1900571296016226,1.3393871262689991,0.30661645840228413
B,18,826,100,100,0.15040627521009606,0.35670710678856415,0.1393852897774121
B,18,827,100,100,0.2284479948767071,1.1879504253216786,0.11650363791782038
B,18,828,100,100,0.13065567929518596,1.5042288467250662,0.7875843419873448
B,18,829,100,100,0.12396694183584049,1.2695047316530483,0.2111043950186791
B,18,830,100,100,0.12035964514138027,0.5345942469202584,0.37627465423041745
B,18,831,100,100,0.1824343822100683,0.2392262661826597,0.05733988017793148
B,18,832,100,100,0.17735954063260287,0.17097315774642666,0.1533162667710421
B,18,833,100,100,0.23615478710053298,0.2999034064669198,0.12406083143487363
B,18,834,100,100,0.21745586474058554,0.9694435026336776,0.1486338437910317
B,18,835,100,100,0.19824627011710724,1.1789263719310337,0.11570566197453346
B,18,836,100,100,0.18854249809891607,1.0361381212597383,0.06540011898219672
B,18,837,100,100,0.24459456210758906,0.9342233198695272,0.3006881673961234
B,18,838,100,100,0.22145542142534227,1.4719273000311988,0.0868653073181202
B,18,839,100,100,0.12405851183476439,1.0329332348412203,0.24839802540855177
B,18,840,100,100,0.16658234775857605,0.3518416764577755,0.1951031794078116
B,18,841,100,100,0.18258272491664548,0.47787746354073257,0.13320184793195103
B,18,842,100,100,0.1608342072475007,0.8087947452216848,0.10530614291101759
B,18,843,100,100,0.16027916840544199,0.8117019620114108,0.22703829987598217
B,18,844,100,100,0.17499212953059287,0.3162525585394104,0.1877366600835072
B,18,845,100,100,0.2078888592948227,0.8432125767196447,0.03837248516023611
B,18,846,100,100,0.19336845546798512,0.7949606047740825,0.5830942582561032
B,18,847,100,100,0.18126063400258477,0.47804008954570393,0.18478198692113465
B,18,848,100,100,0.16557016268073063,0.657458998436116,0.3551625718333752
B,18,849,100,100,0.15858127141617992,0.4701901311036197,0.07635920208496876
B,18,850,100,100,0.14401713008305292,0.9160945880494373,0.16496135264508532
B,18,851,100,100,0.18100087254216762,0.5290732356641251,0.34312485916529406
B,18,852,100,100,0.15971454471843294,1.3977780895576741,0.16518950551043055
B,18,853,100,100,0.12826802195636466,0.4822896275780163,0.20497366646574586
B,18,854,100,100,0.13187760459472758,0.2819010775371698,0.032718678582718735
B,18,855,100,100,0.21040643658161676,0.3021442906470942,0.05540623353011514
B,18,856,100,100,0.1853043706170244,0.39823677184147493,0.03724617013922984
B,18,857,100,100,0.17391844816173105,0.4001462257060755,0.0848026866475069
B,18,858,100,87,0.1621205386691617,0.2943113528772878,0.09548305573739836
B,19,859,100,100,0.13805981933613132,0.4479339810411826,nan
B,19,860,100,100,0.1772231939483728,0.26542763785884793,0.2227541250688717
B,19,861,100,100,0.16060262370319772,0.6050199053423644,0.2540446477974601
B,19,862,100,100,0.1910662249795574,0.771828868768687,0.07403236907167615
B,19,863,100,100,0.1631064259561824,0.4222457302348641,0.16026692903219553
B,19,864,100,100,0.16574425496199,0.551432812638457,0.030190156033766822
B,19,865,100,100,0.1809726157350212,0.4299417932202473,0.23869953059114782
B,19,866,100,100,0.17175583207324197,0.6575410434829904,0.1960617935478034
B,19,867,100,100,0.21899878295044295,0.7176368932555944,0.34046787892608904
B,19,868,100,100,0.19063393747203883,0.6637882077694974,0.2846528444736621
B,19,869,100,100,0.18751273518834416,1.261383241148753,0.11080086123008111
B,19,870,100,100,0.20862398596958195,1.4083828003966297,0.33996215441061245
B,19,871,100,100,0.1794090759899615,0.45785040400834587,0.22230747875238396
B,19,872,100,100,0.16224376642534058,0.7201327896444562,0.20924077120856135
B,19,873,100,100,0.1536861726707499,0.5643777771138048,0.23339345746537363
B,19,874,100,100,0.1581465506582052,0.905625074906443,0.23455829558661367
B,19,875,100,100,0.1823963037911406,0.7190809078257713,0.06078030762341615
B,19,876,100,100,0.1693760990961833,1.0097665924187316,0.1425283134408198
B,19,877,100,100,0.16322981188720956,1.0981445639987766,0.23013934892767718
B,19,878,100,100,0.15616578587625238,0.43401766100480077,0.1439178627858035
B,19,879,100,100,0.22609822648298153,0.45058128549613696,0.13880672506667047
B,19,880,100,100,0.22665595875555886,0.6373786591830943,0.08677694183040412
B,19,881,100,100,0.25194637387580837,0.3950270742547388,0.3715104796728703
B,19,882,100,100,0.2334417903170947,1.760989615503066,0.3557771713368285
B,19,883,100,100,0.2130689362728555,0.9627218830227554,0.07348018339356326
B,19,884,100,100,0.25876718479178196,0.3647693040266968,0.17547166745562
B,19,885,100,100,0.26068032779396,0.5840859849583253,0.17623138876765534
B,19,886,100,100,0.18529321922314815,1.121280199506144,0.08459348457445164
B,19,887,100,100,0.17412950206817343,0.8946458697125306,0.18109021997157776
B,19,888,100,100,0.2039078349907802,0.551718715241013,0.203901264906453
B,19,889,100,100,0.19643328012713115,0.5050532714544712,0.14977346971240257
B,19,890,100,100,0.20053898720751873,0.3771432064126632,0.13855376283754542
B,19,891,100,100,0.3160604390576251,1.1037204755135874,0.14305522756540712
B,19,892,100,100,0.2132673849063833,1.4509795322467711,0.11753158956030962
B,19,893,100,100,0.28508199583907,1.5421021860748088,0.15145907188998106
B,19,894,100,100,0.276339429576258,0.9769700353800846,0.18697112122530812
B,19,895,100,100,0.19687691180032096,1.2079036496220334,0.22003735268009147
B,19,896,100,100,0.1749331085981898,0.890551965982297,0.11532845096658427
B,19,897,100,100,0.16732897674830327,0.8953126747279634,0.11693272661252387
B,19,898,100,100,0.20135201783025572,0.7221826923004632,0.20652415794498588
B,19,899,100,100,0.17778164292024506,1.0148011982559917,0.17591937334515043
B,19,900,100,100,0.22223374918997543,0.5150399270498816,0.113134384410972
B,19,901,100,100,0.1870680734464853,0.6467720033325512,0.14132146233680293
B,19,902,100,100,0.17844138255644845,0.9153623812885441,0.08913256949598268
B,19,903,100,100,0.18252360963265934,0.6356256352249087,0.3759005223787869
B,19,904,100,100,0.14413680606717305,0.5253711638198689,0.08473404857860617
B,19,905,100,100,0.1695474144473443,0.4494789752139928,0.18442267897589093
B,19,906,100,100,0.13910712361453392,0.3321676875494595,0.09447210970858727
B,19,907,100,100,0.11695205026209549,0.3828835400020988,0.24042450924492811
B,19,908,100,100,0.18996064885804229,0.39877534953170635,0.10307015664555103
B,19,909,100,100,0.19097000291486557,0.643000565525456,0.16654215669314307
B,19,910,100,100,0.1812660204188387,0.9086500342639147,0.26815745100597066
B,19,911,100,100,0.2939399565099501,0.7527169212538966,0.05430190295385329
B,19,912,100,100,0.24663228385232608,0.9020881008232428,0.115682681848965
B,19,913,100,100,0.19135830282557353,1.288921283176713,0.39925117703476054
B,19,914,100,100,0.16652331129295833,1.2406410778401802,0.2628060912092236
B,19,915,100,100,0.17409275645619124,0.9225607511665691,0.0856669399810327
B,19,916,100,100,0.20228783337205264,0.3389420060502225,0.24866290059039795
B,19,917,100,100,0.16458974696027454,0.5299693358963886,0.08045968099279224
B,19,918,100,100,0.20353417224766457,0.6998435251906694,0.2668245747280409
B,19,919,100,100,0.19045271320996138,1.245449446881096,0.07846297847091974
B,19,920,100,100,0.27538726344643727,0.7593332016049581,0.3513881720029002
B,19,921,100,100,0.16427488435921156,0.683469271316498,0.3896953785628193
B,19,922,100,100,0.18368253643680224,0.3948292375452469,0.1513139377592219
B,19,923,100,100,0.18302483702047453,0.3964481723317453,0.04454647997383624
B,19,924,100,100,0.1611049920922829,0.7652903162272737,0.31735822229660554
B,19,925,100,100,0.1655990006269869,0.37371827228858023,0.03492028304553481
B,19,926,100,100,0.1654455155427646,0.9687656465825926,0.14630154690705557
B,19,927,100,100,0.17329287987997677,0.3416818140862681,0.2201534864956375
B,19,928,100,100,0.1951379112724495,0.5170432168274133,0.11100175443571095
B,19,929,100,100,0.2026848826721226,0.6087777694135021,0.07541342574623475
B,19,930,100,100,0.20763651930498467,0.4789838477190548,0.36719999559928146
B,19,931,100,100,0.1415612145814799,0.2631123367629117,0.0845266141758821
B,19,932,100,100,0.21194960259792855,0.6040890910508577,0.14744455480092356
B,19,933,100,100,0.20153588268184405,0.5095933570746152,0.11720131646164918
B,19,934,100,100,0.16492149814690818,0.8706203965557755,0.07833931853935827
B,19,935,100,100,0.18147623274727662,1.1878282929752528,0.35903211146570657
B,19,936,100,100,0.15842193369806268,0.41832233411613273,0.26640129883516006
B,19,937,100,100,0.1370633180155843,0.3592508741144585,0.049205556628008566
B,19,938,100,100,0.15905798860120912,0.4702284749741006,0.13051318616545338
B,19,939,100,100,0.16860727962273656,0.6113859077883964,0.08385725633158883
B,19,940,100,100,0.17724219909795585,1.0367548842727876,0.212233072953624
B,19,941,100,100,0.18874445857235883,0.7180235068102508,0.09749453130376223
B,19,942,100,100,0.17594688577055617,0.8163959873465136,0.10180218688564925
B,19,943,100,100,0.20101261564584624,0.7074778794458944,0.08256345521551005
B,19,944,100,100,0.19045764706238405,0.5665550593763546,0.23842531927674723
B,19,945,100,100,0.17378746796746314,0.17557847952194697,0.15634449250660268
B,19,946,100,100,0.1453498095473018,0.8779643517807117,0.2780568968555459
B,19,947,100,100,0.11510044124821833,0.7187428698329086,0.10449462917448615
B,19,948,100,100,0.22481197655188168,0.5167548523097858,0.19771049807697827
B,19,949,100,100,0.19779569022310814,1.353642069434332,0.20384763180396218
B,19,950,100,100,0.23512063588940804,0.8543566039120014,0.20431983537679457
B,19,951,100,100,0.23105905396456086,0.8998016816982481,0.3561506033213498
B,19,952,100,100,0.21247931780665724,0.5191937947165158,0.09645404604847642
B,19,953,100,100,0.2038919394094141,0.3069624518874204,0.1784208485563926
B,19,954,100,100,0.21658078935922184,0.46584992796083713,0.15325254310614178
B,19,955,100,100,0.20983460959686337,0.8126158136668563,0.47417628683544555
B,19,956,100,97,0.26272754586455926,0.6895676691572525,0.3317723227701214
B,20,957,100,100,0.2015697743200833,0.29310706563627353,nan
B,20,958,100,100,0.19316670909075168,0.753819260199485,0.047582537297938
B,20,959,100,100,0.15868783852930768,0.5546863145473591,0.2527578260494833
B,20,960,100,100,0.1985710265293797,1.0922299318503854,0.11270465386506388
B,20,961,100,100,0.21208506497145796,1.072107933911002,0.34879855247842917
B,20,962,100,100,0.18183035299230133,0.7973430427534404,0.10695504471678371
B,20,963,100,100,0.17033042547736016,0.541179799318647,0.08824655883802399
B,20,964,100,100,0.22670172345571823,1.3455841686966186,0.105430734013996
B,20,965,100,100,0.1472425793760311,1.4009982310776685,0.21069150506217654
B,20,966,100,100,0.25912291354695677,0.7396556764068063,0.1414781247070047
B,20,967,100,100,0.22164046063423326,0.46403813238373254,0.14312982588003315
B,20,968,100,100,0.175161625883233,0.3875470999053963,0.10075013551049852
B,20,969,100,46,0.2269490356806279,0.23751700002657,0.2566256842610519
B,21,970,100,100,0.24750574933370714,0.6614886408879541,nan
B,21,971,100,100,0.13454806321087023,1.1574275712173172,0.5547399934525805
B,21,972,100,100,0.17251422059683866,0.8799722399574138,0.21125563247264662
B,21,973,100,100,0.13760180183043827,1.0072291210494864,0.11070454610866726
B,21,974,100,100,0.17167127848262143,0.2994306560476158,0.1921389529944144
B,21,975,100,100,0.11873146330631933,0.6642835539788171,0.13214131063697687
B,21,976,100,100,0.1524964415541576,0.6638471257674136,0.1244603918652046
B,21,977,100,100,0.19799340860285972,0.4701321719461455,0.2195993209852813
B,21,978,100,100,0.1472202236863009,0.4248747369926218,0.05737445943994633
B,21,979,100,100,0.10202911693708652,0.1410136661796048,0.058451379461537126
B,21,980,100,100,0.24081104904824222,0.4813889218538652,0.11864002418555436
B,21,981,100,100,0.1414466413515085,0.5542004267963552,0.21117316346150541
B,21,982,100,100,0.1934470387414925,0.6166028515473152,0.09418909258421691
B,21,983,100,100,0.1669649682515436,0.4962329769430815,0.30601142750702515
B,21,984,100,4,0.061008948740658715,0.0392879653029204,0.016302374153467428
B,22,985,100,100,0.16318875842046218,0.7530096583027159,nan
B,22,986,100,100,0.21023764456550742,0.5761683969128377,0.17671236725316694
B,22,987,100,100,0.18633465565129578,0.7346539811100058,0.2138006590948062
B,22,988,100,100,0.19937873158276495,1.047563739640637,0.1401804579182409
B,22,989,100,100,0.19577555473286204,0.673283966718255,0.2752891050657704
B,22,990,100,100,0.176544854390941,0.6971342901229077,0.1788019220039771
B,22,991,100,100,0.13246106058388607,0.3483421617988964,0.2091814385802004
B,22,992,100,100,0.1857708177222163,0.4756829390740462,0.05489156122689307
B,22,993,100,100,0.14149816694365663,0.6003790862795718,0.11659584508642708
B,22,994,100,100,0.23295320142747572,0.43085130083721646,0.23141164142143178
B,22,995,100,100,0.10923401907964392,0.44887151764559563,0.28007980832942614
B,22,996,100,100,0.1718519840787892,1.4074558141387878,0.035103298538558474
B,22,997,100,100,0.21434766415613526,0.7587227585231288,0.6082359004201411
B,22,998,100,100,0.22642537985919978,1.2077257613744106,0.06868852222424698
B,22,999,100,100,0.26619030319969855,1.0260583608963183,0.24372969943624884
B,22,1000,100,100,0.17165567971791895,1.6114693862973177,0.2057624903236578
B,22,1001,100,100,0.19276904429685998,1.5024381265806794,0.2229163850808791
B,22,1002,100,100,0.19078572756874,0.43705263730673244,0.05973720498652703
B,22,1003,100,100,0.15285446366537894,0.6172169151181521,0.05383032686482883
B,22,1004,100,100,0.13913265977423134,0.6859072831276287,0.14243941166049823
B,22,1005,100,100,0.20761151558513555,0.3744383417833193,0.1712719110760897
B,22,1006,100,100,0.14198323536959787,0.6384869706049862,0.05103425591566753
B,22,1007,100,100,0.13584254924862282,0.5537370296756451,0.23500632966053947
B,22,1008,100,100,0.3393596512318833,0.6973798033250027,0.12073372067932668
B,22,1009,100,100,0.2183468720486746,0.7762394309905399,0.24434432838871184
B,22,1010,100,100,0.2172935602681799,0.6613578518875507,0.44385206389168547
B,22,1011,100,100,0.21118610550505545,0.1468790261968293,0.16641768187191336
B,22,1012,100,100,0.15586457462619308,0.5045980026244848,0.2643780506585035
B,22,1013,100,100,0.13923379589579066,0.7259688916148138,0.09560672214297823
B,22,1014,100,100,0.1682821057427163,0.6832744555756389,0.06131273889678577
B,22,1015,100,100,0.1669609780844401,0.8312008063220184,0.10711010366469394
B,22,1016,100,100,0.26837851452059236,0.9342695899737001,0.2170957160485245
B,22,1017,100,100,0.1623257165286189,0.9241540971910138,0.19247322563172511
B,22,1018,100,100,0.21665153037728282,0.13015841730866834,0.06213957263357487
B,22,1019,100,100,0.12204153976861525,0.14659888140579533,0.11540250317012597
B,22,1020,100,100,0.15531979378101815,0.22992980072194005,0.044684241147582654
B,22,1021,100,100,0.11737633611988572,1.280973601150639,0.09473328951012194
B,22,1022,100,100,0.3110772574769345,1.5129109820654538,0.23270439623083225
B,22,1023,100,100,0.21846140948723694,1.1264709644398379,0.17386975521236242
B,22,1024,100,100,0.22641168902938832,0.5592237724073267,0.24199192672949976
B,22,1025,100,100,0.2119049736740628,0.22522264905473496,0.27523044689911946
B,22,1026,100,100,0.21347240700220446,0.380994031860289,0.15464191258288668
B,22,1027,100,100,0.11905772505837191,0.4328564105985613,0.10084065029716409
B,22,1028,100,100,0.19181354067075942,0.21600293448803068,0.10955128144054257
B,22,1029,100,100,0.22380273042814652,0.2353703256501197,0.09575944166155405
B,22,1030,100,100,0.2467965046276301,0.6353956085222796,0.10693591718780339
B,22,1031,100,100,0.16022502884157927,0.26648611661854205,0.06820815169453918
B,22,1032,100,100,0.2117393883028381,0.7330311099341318,0.2766894464688967
B,22,1033,100,100,0.24499111496896503,0.4775733977219238,0.16650788646400402
B,22,1034,100,100,0.176250879934281,0.4631926487056556,0.09018886515284263
B,22,1035,100,100,0.2165221112359239,0.726633071390553,0.17223457822915603
B,22,1036,100,100,0.1549410077206625,0.6774347946121548,0.11037664910395521
B,22,1037,100,100,0.15004781340753048,0.7087574339240967,0.06103824913034848
B,22,1038,100,100,0.2472419154835975,0.7071989452476718,0.3135875300010298
B,22,1039,100,100,0.13679448312066841,0.3209234387561144,0.15968239373360282
B,22,1040,100,100,0.09835249936897197,0.3674537818526704,0.15817324080917497
B,22,1041,100,100,0.26395915016735466,0.947946669007177,0.0749993565377209
B,22,1042,100,100,0.19283217791119064,1.101882905601853,0.31715698185898145
B,22,1043,100,100,0.13979555658706927,0.4441231624709598,0.21007950746114298
B,22,1044,100,100,0.28785750754177636,0.1673995192987684,0.2548231206760787
B,22,1045,100,71,0.3292193324225602,0.8787140208191082,0.09625442586037938
B,23,1046,100,100,0.14495109055202668,0.4378543254338337,nan
B,23,1047,100,100,0.3389325707906919,0.8039349335674584,0.1918703828551318
B,23,1048,100,100,0.23368304360002265,0.41509091007323934,0.7607721545152798
B,23,1049,100,100,0.22472956332646557,0.3116652759277048,0.098174574443765
B,23,1050,100,100,0.2594927118773823,0.4311148411069146,0.0663674156870456
B,23,1051,100,100,0.21528645502658664,0.35713637348849014,0.13576928988588496
B,23,1052,100,100,0.18842279523756833,0.27642764739010967,0.08934398411505255
B,23,1053,100,100,0.2836107191742683,0.6829597820868928,0.06407998198509655
B,23,1054,100,100,0.16887295785554762,1.2464202988048716,0.5072687998184716
B,23,1055,100,100,0.16070328825572872,1.0738920418231723,0.3665323041641956
B,23,1056,100,100,0.14613663531385138,0.33662921242005345,0.20621978256899529
B,23,1057,100,100,0.1247059968595946,0.8378014330188369,0.12290591005204911
B,23,1058,100,100,0.140624264843256,0.4693607754804524,0.03476355453382292
B,23,1059,100,100,0.13183882767456262,0.618232469526278,0.12287544286028745
B,23,1060,100,100,0.19760532052887525,0.38062986505206203,0.12641251667088596
B,23,1061,100,100,0.10350189697044407,0.39452577787151594,0.12919177648815447
B,23,1062,100,100,0.12353519368477386,0.7220975200080766,0.26889521773799113
