step,train/loss,train/action_l1,val/loss,val/action_l1
10,10.933979988098145,0.7931883931159973,,
20,7.221811294555664,0.772409975528717,,
30,5.5117597579956055,0.808791995048523,,
40,4.960212230682373,0.8327155113220215,,
50,4.333536148071289,0.7824196815490723,,
60,4.030852317810059,0.7926504611968994,,
70,3.7155942916870117,0.7672123312950134,,
80,3.563450336456299,0.7972559928894043,,
90,3.5476796627044678,0.7747237086296082,,
100,3.2399940490722656,0.7600774168968201,,
110,3.1951725482940674,0.7462727427482605,,
120,3.2585983276367188,0.7824557423591614,,
130,2.888495445251465,0.7360257506370544,,
140,3.1431267261505127,0.7802111506462097,,
150,2.9999141693115234,0.746423602104187,,
160,2.9158775806427,0.7754833102226257,,
170,2.8476738929748535,0.771288275718689,,
180,2.8652966022491455,0.7861185669898987,,
190,2.739744186401367,0.7527040243148804,,
200,2.71990704536438,0.7769281268119812,,
210,2.720698833465576,0.7544876337051392,,
220,2.6217145919799805,0.763701856136322,,
230,2.6406240463256836,0.7665179371833801,,
240,2.6108384132385254,0.7363508939743042,,
250,2.68430495262146,0.7532597780227661,,
260,2.471363067626953,0.7615294456481934,,
270,2.4618735313415527,0.7681099772453308,,
280,2.50227689743042,0.7528125047683716,,
290,2.4832210540771484,0.7391835451126099,,
300,2.4644007682800293,0.7260631322860718,,
310,2.3604259490966797,0.7249031662940979,,
320,2.420320510864258,0.7516807317733765,,
330,2.356829881668091,0.7807283997535706,,
340,2.302008867263794,0.7849908471107483,,
350,2.3119254112243652,0.7872423529624939,,
360,2.3234148025512695,0.7101331949234009,,
370,2.2734384536743164,0.7671589851379395,,
380,2.179126739501953,0.7308763861656189,,
390,2.22709321975708,0.7658184766769409,,
400,2.2076029777526855,0.7551902532577515,,
410,2.1614818572998047,0.7780601382255554,,
420,2.178034543991089,0.7684361338615417,,
430,2.0523056983947754,0.7627919912338257,,
440,2.1302919387817383,0.7612866163253784,,
450,2.113551378250122,0.7665823101997375,,
460,2.153470039367676,0.7410989999771118,,
470,2.131394386291504,0.7710870504379272,,
480,2.1808857917785645,0.7363712191581726,,
490,2.013840913772583,0.728251039981842,,
500,2.171234130859375,0.7567912340164185,,
510,2.001682758331299,0.7237784266471863,,
520,1.9677531719207764,0.7236824035644531,,
530,2.0760393142700195,0.7791365385055542,,
540,2.0001182556152344,0.7673452496528625,,
550,1.9662895202636719,0.7438468337059021,,
560,2.103269338607788,0.7531701922416687,,
570,1.927870273590088,0.770155668258667,,
580,1.902311086654663,0.7337488532066345,,
590,1.9862933158874512,0.7428987622261047,,
600,1.93198561668396,0.7480441927909851,,
610,2.004606246948242,0.790928304195404,,
620,1.8398140668869019,0.7254414558410645,,
630,1.94648015499115,0.7132269144058228,,
640,1.9255834817886353,0.7765450477600098,,
650,1.8648388385772705,0.7711122632026672,,
660,1.8606517314910889,0.769672155380249,,
670,1.860211968421936,0.7496074438095093,,
680,1.8789236545562744,0.7439464330673218,,
690,1.8328012228012085,0.7531201839447021,,
700,1.7705105543136597,0.7398296594619751,,
710,1.8224034309387207,0.7500324845314026,,
720,1.7636053562164307,0.7623806595802307,,
730,1.7347347736358643,0.7197147607803345,,
740,1.7409861087799072,0.7500321865081787,,
750,1.7831995487213135,0.7259436249732971,,
760,1.7231049537658691,0.7755380272865295,,
770,1.7104843854904175,0.7725622653961182,,
780,1.7182974815368652,0.7464949488639832,,
790,1.6834015846252441,0.7552739381790161,,
800,1.7544198036193848,0.7448675036430359,,
810,1.6190946102142334,0.7553219199180603,,
820,1.6808841228485107,0.7677966952323914,,
830,1.6713008880615234,0.7842695116996765,,
840,1.5713601112365723,0.701447069644928,,
850,1.5971062183380127,0.7496376037597656,,
860,1.5857048034667969,0.7315175533294678,,
870,1.6036341190338135,0.7056652903556824,,
880,1.6027218103408813,0.7296233177185059,,
890,1.6009495258331299,0.7435624003410339,,
900,1.6371657848358154,0.7549045085906982,,
910,1.5514041185379028,0.7242883443832397,,
920,1.5696035623550415,0.764312744140625,,
930,1.5641028881072998,0.7827863097190857,,
940,1.526387333869934,0.7591629028320312,,
950,1.4720584154129028,0.7271355390548706,,
960,1.5728733539581299,0.7319016456604004,,
970,1.4779201745986938,0.706053614616394,,
980,1.4842681884765625,0.7450359463691711,,
990,1.4538999795913696,0.7524054646492004,,
1000,1.4506826400756836,0.7267403602600098,,
1010,1.4414393901824951,0.7157447934150696,,
1020,1.4892168045043945,0.757648229598999,,
1030,1.5371345281600952,0.7774909138679504,,
1040,1.4202618598937988,0.7553938031196594,,
1050,1.3964815139770508,0.682452380657196,,
1060,1.4269779920578003,0.7393364310264587,,
1070,1.3651726245880127,0.7272515296936035,,
1080,1.4957219362258911,0.7082887887954712,,
1090,1.3844146728515625,0.7329555153846741,,
1100,1.3297573328018188,0.7017006874084473,,
1110,1.3411760330200195,0.707207977771759,,
1120,1.3595893383026123,0.7346586585044861,,
1130,1.3308923244476318,0.7371214628219604,,
1140,1.3352117538452148,0.7047886252403259,,
1150,1.3760632276535034,0.7136729955673218,,
1160,1.3041625022888184,0.7351395487785339,,
1170,1.380795955657959,0.7450879812240601,,
1180,1.3112872838974,0.7489424347877502,,
1190,1.3178759813308716,0.7003912925720215,,
1200,1.34089994430542,0.7845048904418945,,
1210,1.2956403493881226,0.7360824346542358,,
1220,1.2965080738067627,0.7186959981918335,,
1230,1.2301297187805176,0.6892958283424377,,
1240,1.3210396766662598,0.7430669069290161,,
1250,1.2638354301452637,0.6873377561569214,,
1260,1.303309679031372,0.7502895593643188,,
1270,1.2107447385787964,0.7423508167266846,,
1280,1.2671442031860352,0.7529537677764893,,
1290,1.290536880493164,0.7201913595199585,,
1300,1.2764246463775635,0.7665370106697083,,
1310,1.3036866188049316,0.7160300016403198,,
1320,1.2657487392425537,0.7746413946151733,,
1330,1.2579829692840576,0.7548733353614807,,
1340,1.1448289155960083,0.6810982823371887,,
1350,1.22320556640625,0.743071436882019,,
1360,1.192610502243042,0.7325461506843567,,
1370,1.2622798681259155,0.744114339351654,,
1380,1.1505681276321411,0.7048430442810059,,
1390,1.2136377096176147,0.7513892650604248,,
1400,1.2199547290802002,0.7542268633842468,,
1410,1.1699039936065674,0.7237658500671387,,
1420,1.139669418334961,0.7157672643661499,,
1430,1.1781222820281982,0.7687358856201172,,
1440,1.1901832818984985,0.7597918510437012,,
1450,1.1519744396209717,0.7033016681671143,,
1460,1.1263339519500732,0.7090631127357483,,
1470,1.1807924509048462,0.7138937711715698,,
1480,1.1318755149841309,0.708747923374176,,
1490,1.1252318620681763,0.7228595614433289,,
1500,1.1443171501159668,0.7716821432113647,,
1510,1.0586590766906738,0.694835901260376,,
1520,1.1084598302841187,0.7184439897537231,,
1530,1.129123330116272,0.7562808394432068,,
1540,1.1235814094543457,0.725723385810852,,
1550,1.1084234714508057,0.7208756804466248,,
1560,1.0940234661102295,0.7541671395301819,,
1570,1.093183994293213,0.74297696352005,,
1580,1.0761436223983765,0.7090643048286438,,
1590,1.0729098320007324,0.7273313403129578,,
1600,1.0728614330291748,0.7380308508872986,,
1610,1.0491793155670166,0.7085179686546326,,
1620,1.0554535388946533,0.7221469283103943,,
1630,1.0445727109909058,0.7221720814704895,,
1640,1.1012524366378784,0.6984827518463135,,
1650,1.0957798957824707,0.733086347579956,,
1660,1.0491347312927246,0.7079683542251587,,
1670,1.0838497877120972,0.7694801688194275,,
1680,1.0421013832092285,0.7272002100944519,,
1690,1.0154658555984497,0.7048633098602295,,
1700,0.9939162731170654,0.7037034034729004,,
1710,1.026169776916504,0.7209218144416809,,
1720,1.0275399684906006,0.7063218355178833,,
1730,1.016087532043457,0.7047595381736755,,
1740,1.0078186988830566,0.7220586538314819,,
1750,1.0094584226608276,0.7219310402870178,,
1760,1.038703203201294,0.7515373826026917,,
1770,0.9912641048431396,0.7323877811431885,,
1780,1.0033254623413086,0.7187212109565735,,
1790,1.0331449508666992,0.7343305945396423,,
1800,1.0489044189453125,0.7466766834259033,,
1810,0.9716883301734924,0.7142553925514221,,
1820,0.9798425436019897,0.7325000762939453,,
1830,0.9854929447174072,0.7337741255760193,,
1840,1.0114346742630005,0.770982563495636,,
1850,0.9322329759597778,0.6945195198059082,,
1860,0.9704161286354065,0.7033655047416687,,
1870,1.0048112869262695,0.7512844800949097,,
1880,0.9425894021987915,0.7045364379882812,,
1890,0.9528281688690186,0.7058370113372803,,
1900,0.9241063594818115,0.6862547993659973,,
1910,0.949706494808197,0.7122576832771301,,
1920,0.9985224604606628,0.7465487122535706,,
1930,0.9522974491119385,0.713948130607605,,
1940,0.9974825978279114,0.7107107043266296,,
1950,0.9737377166748047,0.7726914882659912,,
1960,0.9685974717140198,0.7365233898162842,,
1970,0.927751898765564,0.7220240831375122,,
1980,0.9013707637786865,0.6913289427757263,,
1990,0.9566193222999573,0.715409517288208,,
2000,0.9026975035667419,0.7092882394790649,,
2010,1.0251505374908447,0.7556797862052917,,
2020,0.9351036548614502,0.726148784160614,,
2030,0.8889510631561279,0.6951631307601929,,
2040,0.9575109481811523,0.7643782496452332,,
2050,0.9444619417190552,0.7397574186325073,,
2060,0.9303930997848511,0.7336696982383728,,
2070,0.9848672151565552,0.7471454739570618,,
2080,0.9462683200836182,0.7571159601211548,,
2090,0.9333314299583435,0.7603834271430969,,
2100,0.9066516757011414,0.6857571601867676,,
2110,0.8844810724258423,0.7059993147850037,,
2120,0.941937267780304,0.7056641578674316,,
2130,0.8625556230545044,0.6796115636825562,,
2140,0.8615625500679016,0.6848192811012268,,
2150,0.8840010166168213,0.7031345963478088,,
2160,0.8955643177032471,0.726976752281189,,
2170,0.8857647776603699,0.7183683514595032,,
2180,0.8629376292228699,0.6994462609291077,,
2190,0.8552139401435852,0.682837188243866,,
2200,0.8932626843452454,0.7231590747833252,,
2210,0.8878223896026611,0.724812924861908,,
2220,0.8757463693618774,0.7162939310073853,,
2230,0.8673211336135864,0.7169766426086426,,
2240,0.8738003969192505,0.7172207832336426,,
2250,0.8694325089454651,0.7195353507995605,,
2260,0.8906228542327881,0.7199248671531677,,
2270,0.8675365447998047,0.7060705423355103,,
2280,0.8653448224067688,0.7215602993965149,,
2290,0.8650075793266296,0.7084394693374634,,
