step,train/loss,train/action_l1,val/loss,val/action_l1
10,10.473499298095703,0.7774844169616699,,
20,7.232472896575928,0.7969153523445129,,
30,5.314216136932373,0.780059278011322,,
40,4.820333957672119,0.7671250104904175,,
50,4.309451103210449,0.7627041339874268,,
60,3.9662506580352783,0.75374835729599,,
70,3.673661708831787,0.7230129837989807,,
80,3.5576882362365723,0.7729920744895935,,
90,3.3707799911499023,0.748825192451477,,
100,3.285125255584717,0.8050593137741089,,
110,3.219301700592041,0.7808007001876831,,
120,3.2512331008911133,0.7346649765968323,,
130,2.990633249282837,0.7701961398124695,,
140,3.1337971687316895,0.7843661904335022,,
150,2.9688596725463867,0.7918821573257446,,
160,2.812183380126953,0.7616150379180908,,
170,2.8078341484069824,0.7353334426879883,,
180,2.870361089706421,0.8026062846183777,,
190,2.8210103511810303,0.7514991164207458,,
200,2.711103916168213,0.7650787234306335,,
210,2.7485427856445312,0.7516533732414246,,
220,2.7161941528320312,0.777389407157898,,
230,2.6339991092681885,0.7305729985237122,,
240,2.610206127166748,0.7297986149787903,,
250,2.627657413482666,0.7358831167221069,,
260,2.4870834350585938,0.7818622589111328,,
270,2.4268832206726074,0.7518047094345093,,
280,2.4161734580993652,0.7675473093986511,,
290,2.5016164779663086,0.7528675198554993,,
300,2.49868106842041,0.7878162860870361,,
310,2.4426257610321045,0.7577290534973145,,
320,2.4347023963928223,0.765925407409668,,
330,2.3151378631591797,0.7531448006629944,,
340,2.5047965049743652,0.770121157169342,,
350,2.2922863960266113,0.7426077127456665,,
360,2.377803325653076,0.7522925138473511,,
370,2.3207082748413086,0.722110390663147,,
380,2.250072479248047,0.8211501836776733,,
390,2.2280220985412598,0.8009644746780396,,
400,2.254563093185425,0.7507987022399902,,
410,2.187579870223999,0.7649298310279846,,
420,2.1724047660827637,0.757832407951355,,
430,2.1206717491149902,0.7687959671020508,,
440,2.129578113555908,0.7720856070518494,,
450,2.0585150718688965,0.7228286266326904,,
460,2.1396355628967285,0.7842115163803101,,
470,2.107395887374878,0.7751429677009583,,
480,2.2372825145721436,0.7556660771369934,,
490,2.0836453437805176,0.759769082069397,,
500,2.1696698665618896,0.7550193667411804,,
510,1.9994697570800781,0.7396426796913147,,
520,2.0111422538757324,0.7776176333427429,,
530,2.0494182109832764,0.7332701086997986,,
540,1.9550946950912476,0.7516008615493774,,
550,1.9717869758605957,0.7539458274841309,,
560,2.0011584758758545,0.7487061023712158,,
570,2.002803325653076,0.752016007900238,,
580,1.915592908859253,0.7671039700508118,,
590,1.9257612228393555,0.7457698583602905,,
600,1.924962043762207,0.7495386004447937,,
610,1.942091703414917,0.74280846118927,,
620,1.8408668041229248,0.7148230671882629,,
630,1.9856189489364624,0.7804584503173828,,
640,1.8480873107910156,0.7419350743293762,,
650,1.876299500465393,0.7451280355453491,,
660,1.9387297630310059,0.7691114544868469,,
670,1.8882325887680054,0.7870924472808838,,
680,1.901655912399292,0.7473563551902771,,
690,1.8527185916900635,0.7622658610343933,,
700,1.7578825950622559,0.725941002368927,,
710,1.8164318799972534,0.7427642345428467,,
720,1.7336251735687256,0.738380491733551,,
730,1.7500975131988525,0.7299111485481262,,
740,1.7182955741882324,0.7363951802253723,,
750,1.7842750549316406,0.7538385391235352,,
760,1.6567256450653076,0.7240517735481262,,
770,1.7074170112609863,0.763359010219574,,
780,1.6927986145019531,0.7199856638908386,,
790,1.73448646068573,0.756199836730957,,
800,1.724186897277832,0.7195796370506287,,
810,1.6732032299041748,0.7537939548492432,,
820,1.6918096542358398,0.7616151571273804,,
830,1.6680080890655518,0.7483574151992798,,
840,1.6270159482955933,0.7678416967391968,,
850,1.5823723077774048,0.7382446527481079,,
860,1.5744059085845947,0.7391531467437744,,
870,1.5431597232818604,0.7113121747970581,,
880,1.706551194190979,0.7256909012794495,,
890,1.5482306480407715,0.717286229133606,,
900,1.6236577033996582,0.744524359703064,,
910,1.6268013715744019,0.7465495467185974,,
920,1.5895812511444092,0.7420522570610046,,
930,1.5133323669433594,0.7331781983375549,,
940,1.5199015140533447,0.7354490160942078,,
950,1.5533714294433594,0.7660708427429199,,
960,1.5780671834945679,0.7225576043128967,,
970,1.5047876834869385,0.7319662570953369,,
980,1.5174734592437744,0.7673041820526123,,
990,1.5218074321746826,0.7803981304168701,,
1000,1.4118657112121582,0.719950258731842,,
