episode_index,chunk_index,chunk_size,chunk_length,mean_within_chunk_delta_l2_first6,first_last_delta_l2_first6,boundary_jump_l2_first6
3,75,100,100,0.1518501143191019,0.9240440856471617,0.2702484876339098
3,76,100,100,0.12196566117773375,0.5163776196301001,0.15056369112570248
3,77,100,100,0.15525929239243041,1.0385195431881136,0.1359873524799341
3,78,100,100,0.12402450708605288,0.4490925903861347,0.2018485824277825
3,79,100,100,0.1287515744497073,1.0868766816762354,0.18121649259179198
3,80,100,100,0.12566149577782104,0.5121378027961317,0.06173142883443469
3,81,100,100,0.08873155548621543,0.6410277385651509,0.11178884973147465
3,82,100,100,0.11390033200175924,1.236061312105446,0.2148672029323449
3,83,100,100,0.13797116368375098,1.229961848022033,0.19691888550769018
3,84,100,100,0.17899065505813683,0.7749577813277017,0.14351363537824272
3,85,100,100,0.1728605522476194,0.7471205061690898,0.1642305398824755
3,86,100,100,0.1407361071102391,0.8950461804098204,0.19066970764596322
3,87,100,100,0.15590741120509818,1.3534821568511084,0.09393025499472771
3,88,100,100,0.1766714931220184,1.151268031469143,0.26088208890278014
3,89,100,100,0.20439670889907208,0.7944375178690853,0.08635998459273704
3,90,100,48,0.32530539706381323,0.5829459777785154,0.18887992416065744
4,91,100,100,0.12610706032095237,0.4030637202410653,nan
4,92,100,100,0.1356442308795317,0.40680296230480584,0.0398026105293588
4,93,100,100,0.1737734644876462,0.4494607382121925,0.2733824084722682
4,94,100,100,0.13284169085661512,0.20005006310930776,0.14851046024412506
4,95,100,100,0.1479661866610558,0.43921844523338677,0.14760997673534432
4,96,100,100,0.195099689671944,0.9510398108027127,0.07399373326022078
4,97,100,100,0.17508604406233805,0.9426805498927184,0.3827355717585861
4,98,100,100,0.17156664908775662,0.8940744220539487,0.10397669107785261
4,99,100,100,0.18832242086595902,0.7306364521474379,0.10929235048054899
4,100,100,100,0.154779926866032,0.962456711637646,0.32599139893772805
4,101,100,100,0.1332425892609347,0.9758262411619434,0.06048085487435339
4,102,100,100,0.14157407392000135,0.5225496032025909,0.14208439338912002
4,103,100,100,0.1469512746377033,0.6402323972608434,0.20027075299403846
4,104,100,100,0.1392767919237846,0.18820208381360018,0.16328069165003523
4,105,100,100,0.15427630266173883,0.10289146771006985,0.06859201387634714
4,106,100,100,0.18847014423040642,0.48293619352083933,0.06764415641871759
4,107,100,100,0.15340109308832417,1.092239920705523,0.26198785929899754
4,108,100,100,0.21000862881801538,0.9411894874093065,0.14080135818550496
4,109,100,100,0.12053447181137532,0.5314372679527087,0.11390323056531843
4,110,100,100,0.12306215785171383,0.3742755386636778,0.15333123601153284
4,111,100,100,0.18897436020942435,0.8096356292989604,0.13211841704143454
4,112,100,100,0.1771576585492789,1.1238713077669868,0.19017681793853608
4,113,100,100,0.12265469081630406,0.6291728193025548,0.1556904553451014
4,114,100,100,0.11829550996879282,1.0638037519704244,0.22809917779966332
4,115,100,100,0.11872165311532,0.47416629200908894,0.1012808633120896
4,116,100,100,0.1358524507402138,0.7748580888804649,0.13256617519647182
4,117,100,100,0.1997800808567565,0.532973836279667,0.13684156126583272
4,118,100,100,0.15051145056684556,0.24655023740946214,0.047882625312754196
4,119,100,100,0.14661457041561815,0.28297635919031794,0.07830974006113206
4,120,100,100,0.14922144967446374,0.739760031168957,0.101939406431895
5,121,100,100,0.16247771224980775,0.8526936748870175,nan
5,122,100,100,0.21084988939211796,1.222438632609622,0.17209940324251563
5,123,100,100,0.13631867853921828,0.5489998518737678,0.28639780862694075
5,124,100,100,0.1910197429917441,0.8212431164746554,0.2589428585444067
5,125,100,100,0.1287323393494142,0.37751135989827767,0.2031748195534645
5,126,100,100,0.13918763862001646,0.8377719357282174,0.5619405279072128
5,127,100,100,0.17804461448975734,0.7438743760207465,0.2603653804459054
5,128,100,100,0.16870033246714616,0.9945153824743924,0.11208465867715572
5,129,100,100,0.18646689725236354,1.2913694916014584,0.23388653684352098
5,130,100,100,0.2274897315222092,1.8503189001126616,0.35317332088613324
5,131,100,100,0.17933156482465415,1.0030548141579743,0.3961808789932384
5,132,100,100,0.19202066078991858,0.7365978738240102,0.06378692643813093
5,133,100,100,0.15318115404990157,0.6077299161287959,0.05787123349524982
5,134,100,100,0.1646129848352088,0.3570332484594357,0.3660869891129038
5,135,100,100,0.17400051842180786,0.965054468499604,0.13412559855604633
5,136,100,100,0.18589541200983023,0.6945623889972102,0.16037974423816193
5,137,100,100,0.17932130944249644,0.6892796908440513,0.19295216049529998
5,138,100,100,0.1888258784191941,0.8975390964159973,0.24372974610221815
5,139,100,100,0.12210073432425786,0.7908916200667419,0.20665748566015657
5,140,100,100,0.10527945802439304,0.6126434273290364,0.11378118914994721
5,141,100,100,0.1547426932679045,0.4408315670805463,0.05266236591533708
5,142,100,100,0.13021466970520143,0.4687389744317712,0.2936016027389843
5,143,100,100,0.13692992269187376,0.7908550084693273,0.062078544983403074
5,144,100,100,0.11572496079535051,1.2586501713610658,0.12603994733386614
5,145,100,100,0.180834243111238,0.9860232548804331,0.21164716490005783
5,146,100,100,0.17820519142114863,0.564906405806462,0.07431802240268255
5,147,100,100,0.13732862959665604,0.5407676599406999,0.16185099432380143
5,148,100,100,0.1722404042670392,0.7167149197021823,0.17317730790353858
5,149,100,100,0.16615036833439922,0.4943336383055165,0.163703725855977
5,150,100,100,0.16375634571349018,0.3605444610885326,0.05972190194405454
6,151,100,100,0.1630236470364756,0.403620551580338,nan
6,152,100,100,0.16282879014710136,0.33964986090493565,0.08398335281326831
6,153,100,100,0.19197374740902026,1.062960741045654,0.18223107639355246
6,154,100,100,0.16502103309149727,0.748120972806274,0.15051768360318907
6,155,100,100,0.2644896124285463,0.8478106729842887,0.296824939698177
6,156,100,59,0.14048333312266315,0.4293725625697953,0.14135297690672838
7,157,100,100,0.19795621419161555,0.534719819209325,nan
7,158,100,100,0.09334833638933317,0.9900455815910754,0.12391460649143984
7,159,100,100,0.11471411250061236,0.6339726857759134,0.09572267379638233
7,160,100,100,0.16801802757663312,0.5144314083829727,0.07107983691274318
7,161,100,100,0.12267686086296103,0.7795806422009381,0.14498739533278954
7,162,100,100,0.20428811109766137,0.7283864590063659,0.21631851754287618
7,163,100,100,0.1139619110473453,0.30824118767817793,0.15243908477466386
7,164,100,100,0.09131343423182593,0.5663725519926247,0.03152708695044282
7,165,100,100,0.1729967485955106,0.6931780461466627,0.17238567055234544
7,166,100,100,0.14704993291521248,0.4357975876388481,0.13666589798134296
7,167,100,45,0.2310178885925894,0.5023122746214116,0.09273836462156804
8,168,100,100,0.24628210799416048,0.9535890454944306,nan
8,169,100,100,0.1372984705183922,0.6144567341889929,0.3113683244171754
8,170,100,100,0.1250977198715792,0.5497882847392829,0.19925868175723413
8,171,100,100,0.170025224942373,0.8964141519352277,0.18214735087242376
8,172,100,100,0.20585882801513197,1.3976350998604532,0.1304680495631837
8,173,100,100,0.1427505658689806,0.7312165675253548,0.34705081818278316
8,174,100,100,0.1318057494609764,0.3482278373351918,0.16231702192797648
8,175,100,100,0.1372696012480036,0.22805667013872977,0.07835247009358626
8,176,100,100,0.16443670909817173,0.22954415302501507,0.0929711356026144
8,177,100,100,0.17303683026767827,0.20087172149645582,0.0858540001995641
8,178,100,100,0.15522330813697785,0.30589264798311877,0.21803469187038707
8,179,100,100,0.1689506457549581,0.18261229907029067,0.0490624493679662
8,180,100,100,0.17262100441581782,1.1886550272113758,0.1317768515523755
8,181,100,100,0.19684923557542444,0.9681250803246475,0.04117275442566126
8,182,100,100,0.1746335493461409,0.8307943640551049,0.024686837434495953
8,183,100,100,0.14684962139725682,0.8133475454382044,0.3574124465126482
8,184,100,100,0.13570882989690747,1.2532238924386496,0.1716638987699335
8,185,100,100,0.17792782735613438,0.6377858018798338,0.24764503378852135
8,186,100,100,0.1329297317430348,0.4747899896743558,0.11957512802410396
8,187,100,100,0.17874852820784057,0.4633952826928264,0.12383114130103672
8,188,100,100,0.15433109947050852,0.6989715092540136,0.1614252130546189
8,189,100,100,0.1630078657866639,0.3952799156034719,0.11466707289835225
8,190,100,100,0.1493195561505817,0.3995130718407161,0.12060176286117606
8,191,100,100,0.11745415981475228,0.9777097206524623,0.053587367090923516
8,192,100,100,0.16230939554551024,1.1541141500270322,0.140187194271824
8,193,100,100,0.14115700571237472,0.9112497976940173,0.14064714958371902
8,194,100,100,0.17709088596486,1.410878596011216,0.1714231907865162
8,195,100,100,0.20277793391498167,1.104062551045958,0.13584218842822887
8,196,100,100,0.1373052249543297,0.5694901446305634,0.2051968848296125
8,197,100,100,0.12509548727258507,0.8866603719014065,0.049393356158902925
9,198,100,100,0.1391678005571389,0.9863422185003513,nan
9,199,100,100,0.1836454580630248,0.8731124498722151,0.4900845276127956
9,200,100,100,0.12761194669758097,0.4344207382537033,0.09200173105316277
9,201,100,100,0.09988095363583027,0.35517420810112327,0.15730327990093523
9,202,100,100,0.13955820306559114,0.974678113398396,0.06676078557272533
9,203,100,100,0.14254499209796137,1.180661590954282,0.19869729101303743
9,204,100,100,0.18029597760475333,0.5389813733149743,0.09908278169418096
9,205,100,100,0.14184192141924698,0.47695835934681946,0.16193965014972866
9,206,100,100,0.13058750069530575,0.6777995740435303,0.11889342043917638
9,207,100,100,0.16959820578221393,1.042602378599336,0.46932727367440774
9,208,100,100,0.15333383433354297,0.6717958199478554,0.1417285979171603
9,209,100,100,0.15331795307565388,0.9519296884023367,0.2597693586526638
9,210,100,100,0.12961771416046872,0.7221485539356175,0.1344424603868617
9,211,100,100,0.12115092529193709,0.34359405667705883,0.05826628218966169
9,212,100,100,0.14567028429988854,0.7083656695593288,0.13117262444915545
9,213,100,100,0.16559469682769948,0.5559072316497197,0.12386768084855504
9,214,100,100,0.20899883952146134,0.20509798847171795,0.10527276930561313
9,215,100,100,0.13275562184617679,0.6156964911510371,0.2524294046072042
9,216,100,100,0.14120249556541556,0.4823533045675216,0.12769993643783872
9,217,100,100,0.1488326021270924,0.35917694883648077,0.11093702885908624
9,218,100,100,0.1710076479948893,0.5639139389522754,0.09945330940830241
9,219,100,100,0.14103462453084184,0.30395626064014747,0.1762220293799251
9,220,100,100,0.14221062649149768,0.26102501068477296,0.06393052435060856
9,221,100,100,0.1442279015066844,0.5924437298741538,0.07503435521023498
9,222,100,100,0.13964939752622602,0.7790814352209638,0.06447430374544831
9,223,100,100,0.13579562686670416,0.6894949551614862,0.2317752373321145
9,224,100,100,0.14849270599005931,0.38304195616399395,0.2047337213331284
9,225,100,100,0.12507274270403124,0.3677639534247541,0.05493488825267524
9,226,100,100,0.17701034823944573,0.2486839577317329,0.2628367156141704
9,227,100,100,0.16770306408346497,0.2572692179141763,0.2843469851219011
10,228,100,100,0.1692130029153542,0.22063801042725065,nan
10,229,100,100,0.18245437272653314,0.4155926440410256,0.066864707627663
10,230,100,100,0.1337799940111478,0.33120187259485334,0.19039781204582606
10,231,100,100,0.14428142611213418,0.22057631615314208,0.18635127985928668
10,232,100,100,0.1427599849577819,0.4370999272596653,0.16482419080798993
10,233,100,100,0.20865634958434523,1.3821090454225518,0.1285372589525595
10,234,100,100,0.16496577918048017,0.33811902799223564,0.16561831831231003
10,235,100,100,0.17767060485495006,2.0504813457326416,0.07405355392179379
10,236,100,100,0.2380659526757241,0.9105674706033453,0.06442362104291027
10,237,100,100,0.1631569342247952,0.8081537870259355,0.3174155240668385
10,238,100,100,0.1420850569536719,0.4074830605764169,0.10206801371529908
10,239,100,100,0.13576785937247887,0.4810399627211769,0.07258198887357589
10,240,100,100,0.1501768684560731,0.45022831512252587,0.029049205601745627
10,241,100,100,0.17781234443107866,0.8731614505287492,0.0690381927893464
10,242,100,100,0.24875556136877952,0.6563796522524928,0.1262526972049737
10,243,100,100,0.29880252151360165,0.5442633988123922,0.6458190387625247
10,244,100,100,0.20390381610796754,0.4125263402239013,0.4929760991130512
10,245,100,100,0.15199788490284358,0.7675051594894077,0.20063616453057695
10,246,100,100,0.1410176713082925,0.3834641406129862,0.2840813517542545
10,247,100,100,0.17506675197693722,0.6862164032220947,0.0873576299504193
10,248,100,100,0.17140728253772186,0.41697015994074277,0.12235318702647698
10,249,100,100,0.12771837699246566,0.7201258880264714,0.14822841859995364
10,250,100,100,0.12057074587776909,0.5303420123030059,0.22057948018735216
10,251,100,100,0.14967910934875242,0.7815467805945518,0.10682888850940685
10,252,100,100,0.12886761285529663,0.47018399961638624,0.2678543950226998
10,253,100,100,0.1778585072827336,0.5056264254940156,0.06896248937725173
10,254,100,100,0.18546493537101666,0.6523030941339396,0.05304701375681046
10,255,100,100,0.16673567685310833,1.0629308305010525,0.1127971073772071
10,256,100,100,0.16288365725197362,1.0608173263439555,0.3142050907141578
10,257,100,100,0.17818080715638535,0.5806713357065084,0.16067595697069434
11,258,100,100,0.1630446126640482,0.4793446630998191,nan
11,259,100,100,0.15482739725531178,0.9993084955386464,0.28380338979763753
11,260,100,100,0.1726431098756318,0.8481059942300249,0.10294035814173917
11,261,100,100,0.2107034343413096,0.37728930351293816,0.14765080218115784
11,262,100,100,0.18173267834982185,0.4999361001355786,0.09937331128023015
11,263,100,100,0.14234429963058967,0.7896914824554857,0.1582593743641536
11,264,100,100,0.11935154557528038,0.7719020668954789,0.1141773938388841
11,265,100,100,0.15828070999608157,1.2072478490723384,0.2466285286179391
11,266,100,100,0.21028203937160916,1.3579954583640366,0.36875924965877355
11,267,100,100,0.13484918047470762,0.5490833133669915,0.3141457153806564
11,268,100,100,0.15153876220115656,1.0079939911251656,0.07733612587456813
11,269,100,100,0.12457332621873504,1.3301878635241509,0.10774762620765423
11,270,100,100,0.14916712207604224,1.1268197132984281,0.3052232597778805
11,271,100,100,0.16319401423131336,0.6124656702010198,0.05692891995572282
11,272,100,100,0.14294042801224646,0.4807654614710082,0.23087029002352694
11,273,100,100,0.14922984765776023,0.3482405186393807,0.12776921773915617
11,274,100,100,0.21120412045779927,0.43104823633175854,0.1640113077312638
11,275,100,100,0.14519022965967235,0.7972864405762422,0.21904248828923514
11,276,100,100,0.15194551405738205,0.6738489108155435,0.04966705146492345
11,277,100,100,0.13711979050714626,0.6346782860591035,0.09843601879026932
11,278,100,100,0.0971997914703498,0.5389040443378313,0.08768317236916455
11,279,100,100,0.14247973258612467,0.592487148429772,0.12495258795873115
11,280,100,100,0.1474346753375921,1.0617950603561563,0.0492933526278374
11,281,100,100,0.22764694049817705,0.996259715865084,0.0494475388835894
11,282,100,100,0.177719260524354,0.2964771780368016,0.1121742174564742
11,283,100,100,0.14351149142601383,0.4647819808527483,0.15831252640754898
11,284,100,100,0.13630551128104113,0.7366339930565756,0.20030047035452128
11,285,100,100,0.13495262806394737,0.7043400658985962,0.06097976158409178
11,286,100,100,0.15773525593456073,1.1173316646434117,0.23865981388145688
11,287,100,100,0.16089658364874204,0.4818526710013699,0.13269815165814894
12,288,100,100,0.16250382243675912,0.5793863671087355,nan
12,289,100,100,0.1564577658172154,0.5119242880192414,0.1977540382660313
12,290,100,100,0.1852168102392357,0.6138321316730697,0.1286518498048568
12,291,100,100,0.14898262730890866,0.8743584753133179,0.1708305081276435
12,292,100,100,0.15785855307469362,0.6095634673238142,0.251127214823183
12,293,100,100,0.15453393008947275,0.26409304002220535,0.012427728640257606
12,294,100,100,0.1437157343372148,0.28739705409618593,0.20673978530174744
12,295,100,100,0.18166329816604182,0.8639097833839996,0.09680600608778223
12,296,100,100,0.16432384274885162,0.7006455766865874,0.15875038927228774
12,297,100,100,0.14735489988503234,0.08162325125911911,0.021602606628609106
12,298,100,100,0.1634057070096581,0.2750991951388632,0.14374454746934126
12,299,100,100,0.12843126188753912,0.45612031484671545,0.1447644461034449
12,300,100,100,0.15776463621856898,0.5524095510701036,0.10691512210258883
12,301,100,100,0.10415339746330497,0.8825278797183606,0.0702369166828347
12,302,100,100,0.13704685910618866,0.8075610493654211,0.23892875985716983
12,303,100,100,0.20260330255760706,0.25196266919229177,0.09369222830727701
12,304,100,100,0.1459468592203218,0.8001563491513349,0.2299367450087475
12,305,100,100,0.16152073520918958,1.1140055498852537,0.2092402882724527
12,306,100,100,0.1513260843512989,0.3725863873593961,0.09539672541870464
12,307,100,100,0.1591889421605357,0.7703630738508879,0.24352426839082067
12,308,100,100,0.14521197025921373,0.5444015307667801,0.08069090067224931
12,309,100,100,0.16246648742952496,0.6578750821118414,0.10604799118669776
12,310,100,100,0.16725312018166005,0.5969834041211388,0.13600935198387637
12,311,100,100,0.18418454871572057,0.8412239688555799,0.20750145985909813
12,312,100,100,0.0890737140140469,0.5458559541957239,0.06416972246790816
12,313,100,100,0.11971000466153839,0.2788751649551153,0.07314944521934905
12,314,100,62,0.2692403365603368,0.5736545042718127,0.08841102279491417
13,315,100,100,0.1731198481919177,0.5807581668533269,nan
13,316,100,100,0.11240579579794183,0.48016013608822633,0.11375413057170701
13,317,100,100,0.11017361339383007,0.2969396887194639,0.033864495933924155
13,318,100,100,0.1661225019848762,0.735062902219663,0.05843437849781368
13,319,100,100,0.1530218758159745,0.77259398644077,0.21543897929752712
13,320,100,100,0.11096408816405404,0.6644865357837181,0.1360804296356411
13,321,100,100,0.12512136553974373,0.4139383803153243,0.09284178980244238
13,322,100,100,0.18476462021651674,0.5196591305518942,0.2039938214384382
13,323,100,100,0.13368025604357556,1.0263405284233147,0.19174525057287828
13,324,100,100,0.13383010432960984,0.7236812285793479,0.09662494239056112
13,325,100,100,0.19552932590276262,0.6934017917178816,0.14444619158303187
13,326,100,100,0.24001186495262303,0.7377250206451128,0.18547196158157617
13,327,100,32,0.11747015894184107,0.30235659593771697,0.03750523085674825
14,328,100,100,0.17095965149139092,0.6535869436743187,nan
14,329,100,100,0.1395930457490165,0.9414752043356233,0.28428761590128443
14,330,100,100,0.20993900060186008,1.023177977053266,0.05299349301387494
14,331,100,100,0.13569279164137732,0.5726187947911562,0.23498120293074845
14,332,100,100,0.13803026745026242,0.32112842673142916,0.03640985977413391
14,333,100,100,0.1281089918000604,0.6543390721701969,0.07537284043905311
14,334,100,100,0.20189203581627405,0.8615772758442864,0.09138652947275049
14,335,100,100,0.18304833653519023,1.0066537449421502,0.15138517527936124
14,336,100,100,0.1553858261630887,0.762029389679201,0.09931834857903696
14,337,100,100,0.18012788968485496,0.6513341640018886,0.09856294804649765
14,338,100,100,0.1971286406714459,0.42213671203951963,0.26860367137332164
14,339,100,100,0.1335034204706,0.29658519882649603,0.17244512691034727
14,340,100,100,0.1779307156579969,0.6305429992036885,0.2215687920078283
14,341,100,100,0.19801622413800363,0.7256332526289693,0.08542840676220802
14,342,100,100,0.12854004777308273,1.0824712960216185,0.07419600528963091
14,343,100,100,0.19367212988612156,0.8159833133448885,0.18592497893279786
14,344,100,100,0.13585094653338894,0.41780214961578493,0.31141828852711917
14,345,100,100,0.14348763757507751,0.6530599001288813,0.11158383884993116
14,346,100,100,0.16578400060891416,0.9518663725140453,0.1834833668997107
14,347,100,100,0.11452352745762431,0.8511503472627683,0.050298662285858615
14,348,100,100,0.154611378023098,0.9832307329721597,0.14104759034923925
14,349,100,100,0.12643828699205303,0.8851814367865881,0.05312351968650485
14,350,100,100,0.1923611755595687,0.7251696967586608,0.07769338932530667
14,351,100,100,0.19017748503909698,1.1513822576494215,0.18627509140373766
14,352,100,100,0.1368802409151124,0.8952557473426083,0.2348962838410135
14,353,100,100,0.12458619501413962,0.342387063805571,0.2123273750088717
14,354,100,100,0.12608557252338393,0.5128038544053541,0.05850284999777446
14,355,100,100,0.18716169021160384,0.5246132150995501,0.11384035534578776
14,356,100,100,0.16196628730303028,0.7982747721019032,0.1590623352438463
14,357,100,100,0.17244794462166121,0.602924289233573,0.17428686769040333
15,358,100,100,0.1788816490933638,0.7128684498213955,nan
15,359,100,100,0.16807104083819652,0.9841325139975912,0.17782543239947568
15,360,100,100,0.1422945411843487,0.7588580044010943,0.11144736210611411
15,361,100,100,0.15630418064753696,0.7047376419748692,0.13632964474027218
15,362,100,100,0.1598920948912193,0.784266476832864,0.15801610554559326
15,363,100,100,0.16380136882257076,0.6098348934045064,0.20354702171512595
15,364,100,100,0.15679521989892772,0.5869761527039083,0.09978123290873812
15,365,100,100,0.19127745873326477,1.0192925803591568,0.13167355081134458
15,366,100,100,0.17391967682955184,0.6851263943273408,0.254550326859589
15,367,100,100,0.19308765198096012,0.5176723717547973,0.4419434593228937
15,368,100,100,0.16767597178190644,0.6994982064813082,0.13266258855810628
15,369,100,100,0.1697875019646485,1.0185323264164625,0.19935596853954976
15,370,100,100,0.16020887710571813,0.6784012531252788,0.2302607253324993
15,371,100,100,0.24398321600572456,0.8919289306973615,0.187400816609635
15,372,100,100,0.15627855792201947,0.9675199392726771,0.4338276714122525
15,373,100,100,0.17015895060743066,0.33791021356688655,0.1324835081967842
15,374,100,100,0.17355432573583693,1.21305313899408,0.21856840280122836
15,375,100,100,0.10223498989912912,0.9239140536387662,0.07017335214720131
15,376,100,100,0.15518232929858872,0.6870671349123038,0.1197604058313858
15,377,100,100,0.1197185878392288,1.5796423093573462,0.1712080022719689
15,378,100,100,0.1644276063851704,1.0892351502889916,0.23511205855300724
15,379,100,100,0.09844388921755279,0.7536908022519686,0.08867132100186541
15,380,100,100,0.10864138048768257,1.4887431393586923,0.07830992469960836
15,381,100,100,0.1277668742890728,0.8808598205580067,0.14598214068143106
15,382,100,100,0.14347408091429456,0.6889515928202249,0.13782967908246216
15,383,100,100,0.15684389400528118,0.6578066777394336,0.11286095127398896
15,384,100,100,0.21418557215143771,0.48715854892729393,0.11156497249889645
15,385,100,11,0.14587542521319416,0.5566116620561797,0.35702888518356973
16,386,100,100,0.17784863251310618,0.5801382055492647,nan
16,387,100,100,0.13386122425266347,0.9362195468077688,0.18548645763763677
16,388,100,100,0.13957629089590248,0.9491493692731143,0.13620855089924447
16,389,100,100,0.17544494899877044,0.876961396960315,0.0638341949383286
16,390,100,100,0.17124627394522896,0.14702496310876476,0.05992195198874436
16,391,100,100,0.16736569613618393,0.2906009800129036,0.10862117077874817
16,392,100,100,0.16626796016155157,1.2459425910563116,0.046152967233175184
16,393,100,100,0.1390533652210388,0.7746384062780975,0.19718522124610224
16,394,100,100,0.1693483882059562,0.5046314861568576,0.06458729627657717
16,395,100,100,0.1615528772335398,0.6518341089271092,0.49579874615314545
16,396,100,100,0.15999151106405354,0.7863655297403164,0.12220953389346831
16,397,100,100,0.19596036582364393,0.4555460788712808,0.1330531653174411
16,398,100,100,0.17348033803268456,0.8834867559968366,0.23410289549094587
16,399,100,100,0.19953025989676199,1.1567104748849604,0.2695562136690401
