experiment,condition,phase,run_dir,log,metrics_rows,final_step,final_train_loss,final_train_action_l1,final_val_loss,final_val_action_l1,best_val_step,best_val_action_l1,best_step_checkpoint_exists,best_available_checkpoint_step,best_available_checkpoint_val_action_l1,best_available_checkpoint,adjacent_checkpoint_candidate_step,adjacent_checkpoint_candidate_val_action_l1,adjacent_checkpoint_candidate,self_check_passed,log_errors,final_checkpoint_exists
act_ABC,full_abc,task2,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC/20260605_072243_act_ABC_full_gpu1,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC/logs/20260605_072243_act_ABC_full_gpu1.log,100000,100000,0.503002941608429,0.5028818249702454,0.5811595190316439,0.5810228162445128,25000,0.5551944971084595,False,30000,0.5565027287229896,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC/20260605_072243_act_ABC_full_gpu1/checkpoints/step_00030000,30000,0.5565027287229896,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC/20260605_072243_act_ABC_full_gpu1/checkpoints/step_00030000,True,,True
