experiment,condition,phase,run_dir,log,metrics_rows,final_step,final_train_loss,final_train_action_l1,final_val_loss,final_val_action_l1,best_val_step,best_val_action_l1,best_step_checkpoint_exists,best_available_checkpoint_step,best_available_checkpoint_val_action_l1,best_available_checkpoint,adjacent_checkpoint_candidate_step,adjacent_checkpoint_candidate_val_action_l1,adjacent_checkpoint_candidate,self_check_passed,log_errors,final_checkpoint_exists
act_ABC_size_matched,size_matched,task2,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_size_matched/20260605_072743_act_ABC_size_matched_full_gpu2,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_size_matched/logs/20260605_072743_act_ABC_size_matched_full_gpu2.log,100000,100000,0.41417425870895386,0.4140178859233856,0.6165968687273562,0.6164840455166996,15000,0.5652964413166046,False,10000,0.5735606364905834,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_size_matched/20260605_072743_act_ABC_size_matched_full_gpu2/checkpoints/step_00010000,10000,0.5735606364905834,/EXT_DISK/users/zengzixuan/calvin_runs/act_ABC_size_matched/20260605_072743_act_ABC_size_matched_full_gpu2/checkpoints/step_00010000,True,,True
