episode_index,chunk_index,chunk_size,chunk_length,mean_within_chunk_delta_l2_first6,first_last_delta_l2_first6,boundary_jump_l2_first6
57,1582,100,100,0.1857228449568466,0.19068879368499803,0.11756125277168532
57,1583,100,100,0.10963163946492847,0.6742549093439534,0.16106168314468386
57,1584,100,100,0.1561218577656734,1.3934290393617013,0.23421251033703375
57,1585,100,100,0.14689107262014106,0.9644079822015547,0.10652175121245519
58,1586,100,100,0.11323219492482893,0.5745702745771627,nan
58,1587,100,100,0.12621032320792405,0.5587419912321124,0.10826911680035159
58,1588,100,100,0.13368325409483148,0.41210109306463605,0.08148841494945398
58,1589,100,100,0.1458285148544583,0.6183107292163675,0.1574302780834875
58,1590,100,100,0.1076300779316206,0.5938223754902933,0.19715104912959422
58,1591,100,100,0.11428880013647023,0.8618759182666729,0.16054491296625586
58,1592,100,100,0.13680224323302714,0.8227152757132307,0.07362231332891564
58,1593,100,100,0.13077321678715215,0.487306643458059,0.2423501180935726
58,1594,100,100,0.12350012934388796,0.8564156418434448,0.11421076723415911
58,1595,100,100,0.10733195648277263,0.6694494145777585,0.34714714377761935
58,1596,100,100,0.09706714170113481,0.6115007049727735,0.04638968997524343
58,1597,100,100,0.1676684735611877,0.4503839405763497,0.1369383179692963
58,1598,100,100,0.15312507035131517,0.6839880587555843,0.09518520791919814
58,1599,100,100,0.17403769229075683,0.4793271997323674,0.15899706076183398
58,1600,100,100,0.1258373652188491,0.5919786436361425,0.043867584322756746
58,1601,100,100,0.12026770177969605,0.8358089139698028,0.0839128595512312
58,1602,100,100,0.14897170304720803,0.7999678276238837,0.22127033917500322
58,1603,100,100,0.13106865837399184,0.5727298211995192,0.08497772493944401
58,1604,100,100,0.10249222690134342,0.7370550953347961,0.15894386559620777
58,1605,100,100,0.17500440005613171,0.3130254722956965,0.15801951576058884
58,1606,100,100,0.12313718193213843,0.724591259291924,0.10634881949971678
58,1607,100,100,0.13699122909371528,0.6973306515063805,0.18485377321384683
58,1608,100,100,0.13446377179963567,0.2898842898161742,0.2152852029649556
58,1609,100,100,0.14246124507130922,0.8891227155216724,0.07614790261297773
58,1610,100,100,0.13361559715399896,0.4830195112959017,0.19601828999619333
58,1611,100,100,0.0930400816639045,0.5370055944988185,0.0885752594774745
58,1612,100,100,0.185782099120599,1.2805384112850895,0.08507434531313122
58,1613,100,100,0.1263168805576723,1.2302521411755165,0.09734771648793597
58,1614,100,100,0.13742766973805107,0.7995260265681672,0.09743146616556299
58,1615,100,100,0.11996558099387224,0.4618448144344982,0.12699138114444394
59,1616,100,100,0.10158998329138283,0.6072890916777361,nan
59,1617,100,100,0.12738448755029566,0.6378957355476582,0.09386061042366997
59,1618,100,100,0.15173202527080118,0.5559026580091081,0.0947206679138144
59,1619,100,100,0.12585906108423578,0.3871230290195921,0.18534429928733703
59,1620,100,100,0.08986002528685938,0.4954142871643901,0.04047584514951984
59,1621,100,100,0.11056079594857893,0.43968768517086537,0.04218919927401085
59,1622,100,100,0.09448891737728107,0.6335213748281513,0.11774050617614824
59,1623,100,100,0.13874789883535077,0.7065285264493958,0.10744651403673466
59,1624,100,100,0.11652146043199944,0.5433553644552194,0.05031401713868872
59,1625,100,100,0.1495201700515345,0.7921424859595867,0.10245826509767178
59,1626,100,100,0.1504732546217212,0.9179228659013479,0.20121947023320252
59,1627,100,100,0.09577460415151885,0.20855424658872723,0.094133878876201
59,1628,100,100,0.09958452596645573,0.8505324229085932,0.05874889044576406
59,1629,100,100,0.15728413176160766,0.7526193357509897,0.11373902579192728
59,1630,100,100,0.1279022876093393,0.4564234638995468,0.12470726929221622
59,1631,100,100,0.1118912067023137,0.16089258186206032,0.0719798073233866
59,1632,100,100,0.13591853047530422,0.5823670322152568,0.10259158809811099
59,1633,100,100,0.07761885194065068,0.5357052487021197,0.046801230306965584
59,1634,100,100,0.11657314406462631,0.4322712977075413,0.08712843544126693
59,1635,100,100,0.09258297619276008,0.40694082085150224,0.0922069213571179
59,1636,100,100,0.10432672639491714,0.7873109549984311,0.12212833003557474
59,1637,100,100,0.11211610485414909,0.3496958101800474,0.1946416222464204
59,1638,100,100,0.14747238352563316,0.9647569520228558,0.06399038953408882
59,1639,100,100,0.13661792306818554,1.1299832931687916,0.06955629111151751
59,1640,100,100,0.16318161257194624,1.0865274963307525,0.15919725580271715
59,1641,100,100,0.10658239890180031,1.0462038627635517,0.1004017148911554
59,1642,100,100,0.16631618454035674,1.1211751556310074,0.20792083010425783
59,1643,100,100,0.12221681186941132,0.8868368750451,0.1413827526419633
59,1644,100,100,0.1297599768927906,0.8989845779826019,0.12479910409358393
59,1645,100,100,0.14049057221382916,0.7534926047300605,0.2630850249838021
60,1646,100,100,0.156852338636212,0.19057797223322076,nan
60,1647,100,100,0.14727721338954372,0.565762135453163,0.08094691739089759
60,1648,100,100,0.13146637312980033,0.46870529010795314,0.11705347781005175
60,1649,100,100,0.15076448563596384,0.6587111913392928,0.18216371588362296
60,1650,100,100,0.15973384264344628,0.6608067322261949,0.15180602557736753
60,1651,100,100,0.16417909104902434,0.48626191812539477,0.18038005600918924
60,1652,100,100,0.170326074855918,0.8984949289619415,0.18921171166380238
60,1653,100,100,0.16184987835248338,0.524021261326369,0.06961511213162044
60,1654,100,100,0.18064609828894168,0.7202332169053852,0.2186669060358746
60,1655,100,100,0.17404640002807087,0.9018136691161722,0.15977216797051488
60,1656,100,100,0.14432160239776712,1.1474803245458989,0.06606390724668158
60,1657,100,100,0.14608948854302167,0.6626370090864803,0.14185371200556374
60,1658,100,100,0.1389349377762057,0.5494147917433526,0.20258067476468508
60,1659,100,100,0.17856396073632808,1.485738512675856,0.24199067224287013
60,1660,100,100,0.15900345693529097,1.0359717511344206,0.26708610776887526
60,1661,100,100,0.1356888342305674,1.1551188034586644,0.08371480604260804
60,1662,100,100,0.1847427012151776,1.6812787032418814,0.27883374053831816
60,1663,100,100,0.1467988705607145,1.1516379416122018,0.09659332981514153
60,1664,100,100,0.1734147739752924,0.6101820648981693,0.1116613406956444
60,1665,100,100,0.15817517185906396,0.6267061699375261,0.21704150476687842
60,1666,100,100,0.14873774751104343,0.36871343968568104,0.11051111744118147
60,1667,100,100,0.1901860558488802,1.4271984767457453,0.23191162644356106
60,1668,100,100,0.18313399880141276,0.5503680608881215,0.11387039974408605
60,1669,100,100,0.1507369898531408,0.530701220171794,0.14058929451527305
60,1670,100,100,0.1227747720432598,0.8100214594847521,0.035808452420467006
60,1671,100,100,0.1506054125703682,0.8340853460307995,0.0784479485769665
60,1672,100,100,0.21216776783194513,1.1892248465804882,0.05038663247329491
60,1673,100,4,0.09352277755908084,0.22092415681844366,0.08514856706616442
61,1674,100,100,0.11994209881996029,0.5953091571241186,nan
61,1675,100,100,0.12087910007006572,0.7167010258466778,0.08204308681911097
61,1676,100,100,0.12283273597869852,0.4224444098981854,0.09727328042213758
61,1677,100,100,0.12625145322952425,0.4303712216591171,0.18168605329767157
61,1678,100,100,0.10466597540483717,0.6761036466446059,0.0601103245880685
61,1679,100,100,0.11928931093403213,0.3207243962980963,0.10288627835987867
61,1680,100,100,0.1349182164276363,0.4215663811545122,0.11715631038483118
61,1681,100,100,0.13806235938729783,0.5326853966600571,0.21043167787803627
61,1682,100,100,0.10972782350201753,1.0639712637722911,0.13626918922686804
61,1683,100,100,0.101965177233739,0.45071593456399317,0.16463795461990988
61,1684,100,100,0.11812833649079706,0.5997951746860198,0.14056565545615854
61,1685,100,100,0.1559905215557211,0.9966783183953931,0.09056146281755104
61,1686,100,100,0.14392069034343696,0.8527944446024402,0.129163661602657
61,1687,100,100,0.12598180127952915,0.9686084183239606,0.25900727067524676
61,1688,100,100,0.11473638255452742,0.5927034769504975,0.06017785895871575
61,1689,100,100,0.12869743340628217,0.4652047343364996,0.12071147831715923
61,1690,100,100,0.16215903579341912,0.5152527817844658,0.05975476053929357
61,1691,100,100,0.11292316512453371,0.5699829053268193,0.11493657278064943
61,1692,100,100,0.1433443416591406,1.0362058433711514,0.2084645757776391
61,1693,100,100,0.1676952379831978,0.5288259171238942,0.30422526698352576
61,1694,100,100,0.15151251445042588,0.7925005311816188,0.1064138612630684
61,1695,100,100,0.1425344074545626,0.72868079237688,0.08068616989993131
61,1696,100,100,0.13062886178757943,0.7421595607312617,0.13753005244362293
61,1697,100,100,0.1320688009811497,0.7537264109815793,0.10135321961569434
61,1698,100,100,0.13647778421703038,0.734561251940146,0.15847429968123947
61,1699,100,100,0.10848696131988297,1.0959282788587736,0.31389937842812715
61,1700,100,100,0.14999988456055413,0.8923845357063294,0.11010212302151141
61,1701,100,100,0.11567010984080381,0.422243680573585,0.0841043006110623
61,1702,100,100,0.11477866462637885,0.6641796595937375,0.18069944415636027
61,1703,100,100,0.11137214104034357,0.40267787403119654,0.09362362081690509
62,1704,100,100,0.13808887962159763,0.7445656977766871,nan
62,1705,100,100,0.17056217231931664,1.1485683420601762,0.2698809636967731
62,1706,100,100,0.1486517498172246,0.9857426185658233,0.130412381547777
62,1707,100,100,0.12438125409137386,0.5105485097292167,0.10305749244558171
62,1708,100,100,0.12791887543533326,0.8478410055949686,0.11005294711972313
62,1709,100,100,0.12521156484018978,0.7894920620980306,0.06597987927520345
62,1710,100,100,0.12330603670038577,0.7084624391151918,0.1255075049249285
62,1711,100,100,0.13416857419339945,0.25309578751457285,0.05802355363268678
62,1712,100,100,0.09725946468874921,0.35589774710345207,0.03663779288090581
62,1713,100,100,0.12343425043389068,0.5283903872011116,0.17501172875460572
62,1714,100,100,0.09823324334246461,0.9006858565104682,0.16567251604658167
62,1715,100,100,0.13211259799659542,0.8061946841589134,0.1534581846826634
62,1716,100,100,0.12550253194170127,0.5375044792664008,0.16222067467732834
62,1717,100,100,0.12760208768613834,0.6509674506020307,0.07630404880204647
62,1718,100,100,0.10622182518373234,0.3602355531292491,0.1424060902301598
62,1719,100,100,0.11690056402096112,0.09655588133158902,0.04841585017553926
62,1720,100,100,0.13646691738650357,0.39479964407558615,0.05205437454635811
62,1721,100,100,0.11132801908996103,0.46340329528151036,0.06927864667865374
62,1722,100,100,0.1281523094181167,0.9106502727696426,0.10090771801430197
62,1723,100,100,0.10829120617514745,1.0460997693047016,0.23811901148069553
62,1724,100,100,0.11573125952318475,0.5664873119799907,0.04922285429781341
62,1725,100,100,0.11583585886013459,0.5405877838047635,0.12544426532867448
62,1726,100,100,0.13624867842003072,0.542297502327605,0.07008367709600476
62,1727,100,100,0.11386185502116475,0.5340217028329585,0.14229190484570572
62,1728,100,100,0.1561328938946191,0.7127411645231058,0.146223825903628
62,1729,100,100,0.10785584586296784,0.5258320743328938,0.11099066087735478
62,1730,100,100,0.17100333922074565,1.0928932474468325,0.08591081561875154
62,1731,100,100,0.13204317884474617,2.0456596668445344,0.2601543973300918
62,1732,100,100,0.14305777035751144,1.0505179460502772,0.07524831107634616
62,1733,100,100,0.13228566197983646,0.2964388296386323,0.062105322767207816
63,1734,100,100,0.15593486989883573,0.2867427695342946,nan
63,1735,100,100,0.15059155405956506,0.6260943490696435,0.07095552309237829
63,1736,100,100,0.1840876911030068,0.626767639807284,0.2789243448249927
63,1737,100,100,0.1549809103637926,0.8491209822286275,0.12581337141893334
63,1738,100,100,0.15218428301598472,0.5268723930026038,0.07274793913266285
63,1739,100,100,0.20413451746406946,0.557440525607952,0.20532635833226498
63,1740,100,100,0.1282554748718566,0.8139052747414198,0.11180400505572696
63,1741,100,100,0.15948120005309382,0.5344818347300234,0.17764396977648098
63,1742,100,100,0.1407879249795432,0.6082278876170232,0.15624576042565266
63,1743,100,100,0.13593638229233804,1.0037625406426718,0.24832408703661077
63,1744,100,100,0.13978699553477678,0.7229155608911342,0.07129935688471413
63,1745,100,100,0.08573353444805255,0.6364655390767383,0.2342841727341089
63,1746,100,100,0.20114255892473185,0.7823793842262742,0.21114308103283183
63,1747,100,100,0.1252249748568413,0.4401337660632793,0.12459802555432298
63,1748,100,100,0.15113575806970023,1.056145688894703,0.09002411343449063
63,1749,100,100,0.17471140823318215,1.31851087356531,0.16601581045507194
63,1750,100,100,0.19153738762709085,0.8311361140452571,0.31230174265201943
63,1751,100,100,0.17230976415045812,0.8202512681484914,0.22193080724725747
63,1752,100,100,0.11726483111899688,0.6125145649714827,0.0901913392317971
63,1753,100,100,0.12223742185010401,0.3166129108133721,0.15084145348341602
63,1754,100,100,0.11666094477455409,0.8745648764853878,0.043249213097873454
63,1755,100,100,0.15298098600802035,0.7682841361358536,0.0704547320637928
63,1756,100,100,0.1390006061038072,0.41921576289507256,0.1259745700635912
63,1757,100,100,0.1340044103416163,0.5885405245783308,0.1427445580537951
63,1758,100,100,0.17754375127980715,0.615508328156506,0.13922195305594287
63,1759,100,100,0.17680580815972596,1.0525903559125267,0.36229478776630125
63,1760,100,100,0.14190256923456063,0.8363580164624107,0.22566358488240426
63,1761,100,100,0.11809056375604972,0.4040575604372286,0.12416241209080522
63,1762,100,100,0.16282993914314645,0.40777902118471604,0.06985759564961581
63,1763,100,100,0.14783042078491052,1.0334287441213865,0.0996869196728693
64,1764,100,100,0.14549812302521395,0.9481697405894192,nan
64,1765,100,100,0.17265874645288318,0.8278931460036655,0.09171687423728685
64,1766,100,100,0.12145369610803666,0.6516260995523165,0.08908899929491919
64,1767,100,100,0.11338463112996264,0.47287346434467054,0.09709627629409576
64,1768,100,100,0.13027807287712215,0.6146750341118344,0.07488923177263423
64,1769,100,100,0.13012516748490074,0.573110560122715,0.30392469793080756
64,1770,100,100,0.12156420423739607,0.3558083736706221,0.24838680291513765
64,1771,100,100,0.08091991532699634,0.6273062263163686,0.043148682718388474
64,1772,100,100,0.147580762126156,0.30864171976089827,0.07467294524564655
64,1773,100,100,0.14588241782444658,0.7448415555094168,0.06896847941221539
64,1774,100,100,0.12164696953618075,0.5410851597930546,0.21775752828157907
64,1775,100,100,0.13616701806471426,0.5647340591622528,0.10841263293635435
64,1776,100,100,0.13551620252138452,0.5628202874752747,0.2145496651984168
64,1777,100,100,0.14067444876184937,1.1971701127007932,0.0780780683218128
64,1778,100,100,0.108533830383907,0.9157930105208802,0.22667817188471115
64,1779,100,100,0.10321240049396437,0.6688725093810552,0.17636525511715842
64,1780,100,100,0.15169590518512222,0.8717003994166185,0.15923690064223728
64,1781,100,100,0.10884434036612979,0.5834954876712716,0.08505929509967337
64,1782,100,100,0.11867569329316494,0.5485935912462416,0.10888076176351928
64,1783,100,100,0.12813045974586143,0.8731740556854274,0.12467577991100945
64,1784,100,100,0.10950041988190164,0.6268868974465398,0.1882208522029575
64,1785,100,100,0.14092195878128663,0.5293956215343347,0.10210241854511319
64,1786,100,100,0.11136106932552084,1.2048441663304157,0.07798067088758139
64,1787,100,100,0.12246986115610647,0.9516643920401383,0.15573440381702158
64,1788,100,100,0.11809204068707926,1.2160679594816095,0.14791777028874578
64,1789,100,100,0.16752026457971667,1.2098200526984735,0.28330321159642696
64,1790,100,100,0.13177900903772502,0.7350902655272794,0.053954057016110835
64,1791,100,100,0.1698653919526515,1.0468969802665986,0.3095931678747254
64,1792,100,100,0.12255902315486315,0.524610129725423,0.10244187088314399
64,1793,100,100,0.1482444220114117,0.49402782168372605,0.12260699196769204
65,1794,100,100,0.14042337702586077,0.24981708167261057,nan
65,1795,100,100,0.13142522580185861,0.6823395451017354,0.06538475259836976
65,1796,100,100,0.13879853663714084,0.6029058974655075,0.07408863304477975
65,1797,100,100,0.18091402868002077,0.6156486042660632,0.13764975054319328
65,1798,100,100,0.12992825361399482,1.2338751364791642,0.11376727250591664
65,1799,100,100,0.12645182707648972,0.842382099705774,0.15493212751228538
65,1800,100,100,0.11290698452685032,0.5486321176114768,0.17656874290700755
65,1801,100,100,0.11411292230670907,0.22572236886533553,0.055026962059686275
65,1802,100,100,0.13154589773909722,0.23812236720545382,0.030170353832598657
65,1803,100,100,0.12066416344856541,0.9418517296223406,0.034040824880388926
65,1804,100,100,0.11785174811401224,1.0385995282640996,0.11791527555957039
65,1805,100,100,0.13340875432910385,0.214521980586782,0.17404105142955503
65,1806,100,100,0.13089863512949693,0.24455801100012042,0.1380601620733767
65,1807,100,100,0.19671586891648862,0.20741414871596803,0.07207681460395071
65,1808,100,100,0.09887052256407736,0.4672388729102365,0.030770344113237
65,1809,100,100,0.16857358050787627,0.9230507888521412,0.0460585993720027
65,1810,100,100,0.15633140979107202,0.642656298945064,0.17421739354139723
65,1811,100,100,0.12791041701896025,0.58726958402729,0.110648782433713
65,1812,100,100,0.1396648942993003,0.4896606238952866,0.08591720950543962
65,1813,100,100,0.12456763694357584,1.152623994002249,0.2578965557431297
65,1814,100,100,0.1742430727413878,0.9642037186612195,0.09439085384101652
65,1815,100,100,0.18592807126391353,1.3174724316646769,0.33859096774470465
65,1816,100,100,0.12704464351154277,0.5077896604817639,0.08994916268040212
65,1817,100,100,0.10280986724245333,0.2551216638147095,0.08576179801663263
65,1818,100,100,0.12581751656552007,0.7019794872897624,0.12046621199103506
65,1819,100,100,0.1021444141811518,0.3877639418401829,0.24830648386461618
65,1820,100,100,0.1500489583663179,0.6425185129882844,0.19354854921259262
65,1821,100,100,0.11845448657714794,0.371933135378903,0.14080636860384874
65,1822,100,100,0.15625833785276644,0.8905704550108168,0.1097839428104176
65,1823,100,100,0.12776781733376277,1.3544063588788475,0.21422327511968345
66,1824,100,100,0.17093430616948582,0.29413830125819324,nan
66,1825,100,100,0.1386248899891696,0.3900885044180249,0.16514592818124954
66,1826,100,100,0.1403550874522186,0.6199663780679893,0.07442647013460683
66,1827,100,100,0.1486629893518743,0.5203850919950558,0.10784064111073421
66,1828,100,100,0.15447758195564587,1.3385054313404803,0.24143108541152822
66,1829,100,100,0.11458645452545345,1.1020291004456615,0.3846376464182047
66,1830,100,100,0.1573434790281885,0.5952028738572905,0.09784338994845874
66,1831,100,100,0.17915740018575635,0.3045287918530063,0.07442640946722238
66,1832,100,100,0.19081141312620645,0.43252036716933906,0.17811858759351706
66,1833,100,100,0.13165550331347195,0.6758698812483399,0.045119596356150954
66,1834,100,100,0.12560520023268998,0.7752762213937942,0.1670729494133861
66,1835,100,100,0.19308067005489082,0.3125749503275874,0.04070185767030819
66,1836,100,100,0.1663311724329322,0.4124218066428165,0.06572817459945467
66,1837,100,100,0.21054845886689413,0.9919255872747121,0.061294926897353476
66,1838,100,100,0.1595863375225291,1.344990119792792,0.22432605616397686
66,1839,100,100,0.15068220249424338,0.41927405008131513,0.16406021112677968
66,1840,100,100,0.13157849027527416,0.36927471306879367,0.07202013250970195
66,1841,100,100,0.1527814589243177,0.6563494374641399,0.13629690117080695
66,1842,100,100,0.10661120979209993,0.7340586800562676,0.22947014732201168
66,1843,100,100,0.18604199663150717,0.3576800251773722,0.0932820581409759
66,1844,100,100,0.14509233844478447,0.14407282195241752,0.0688698946374204
66,1845,100,100,0.15611134081195172,0.7887654856057709,0.020028850067073077
66,1846,100,100,0.15879587345247173,0.5157560373100435,0.18924808643825222
66,1847,100,100,0.1236330347688335,1.006427927415745,0.11897123272270417
66,1848,100,100,0.1800298509339033,0.8129415861462335,0.17574536053232107
66,1849,100,100,0.19549631172260912,0.26011591330638567,0.31218670074319427
66,1850,100,100,0.19973169628892165,0.724246135299935,0.1339231985022734
66,1851,100,100,0.129064852819347,0.7620184695726059,0.6901157446255842
66,1852,100,100,0.17612731169593882,0.35267229506786646,0.13362658015751278
66,1853,100,100,0.13642631956869264,0.7913715898016399,0.05691225572918514
67,1854,100,100,0.15790284416940806,0.5200740276845711,nan
67,1855,100,100,0.12956121338035467,0.8694696439404213,0.09554431616034174
67,1856,100,100,0.11773159017644534,0.6372965444426778,0.12180810138554798
67,1857,100,100,0.14649047313653268,0.44563013967006876,0.1434313393628613
67,1858,100,100,0.1584812723271801,0.26415921113759017,0.17981681148030074
67,1859,100,100,0.1522425102901975,0.31135725819484394,0.054669688865524986
67,1860,100,100,0.10891346425686872,0.9999981233494362,0.1045497825371417
67,1861,100,100,0.1480544915970252,1.135579009469819,0.17260478134887566
67,1862,100,100,0.14987453551810784,0.7279904988978736,0.19729844764632792
67,1863,100,100,0.1535701667765948,0.8132845493713919,0.4801769386545503
67,1864,100,100,0.1801667684409676,0.49830646333296524,0.27817711678551726
67,1865,100,100,0.14983567929595926,0.5468633499426377,0.25833842604251805
67,1866,100,25,0.37012937350359376,0.4980302177620169,0.08650114284838491
68,1867,100,100,0.13391430950254374,1.0216545802288401,nan
68,1868,100,100,0.15872758164744383,0.6051481355688199,0.18918360745495555
68,1869,100,100,0.1565159352486919,1.1873345070506398,0.042072090266809366
68,1870,100,100,0.14878299509222057,1.2254743810885267,0.1991583524848953
68,1871,100,100,0.1373476825221587,0.5921634336117473,0.2983820209251256
68,1872,100,100,0.14855381354990888,0.6225883062979127,0.31738966144680264
68,1873,100,100,0.13214644792043215,0.35628754811437297,0.05674939099797496
68,1874,100,100,0.11859311404786438,0.4327416495695584,0.11301050257373538
68,1875,100,100,0.11937362076361376,0.7085032578491657,0.09625778347668736
68,1876,100,100,0.13029916968286448,0.5121203867850548,0.22999949829997612
68,1877,100,100,0.14399036910718144,0.30110850183293975,0.04592478365689738
68,1878,100,100,0.11652211883012899,0.24147403775866347,0.050833960053054295
68,1879,100,100,0.13260715886084165,0.32493576648721506,0.052091186473553555
68,1880,100,100,0.15110955084361363,0.3671382770572075,0.18402480760475115
68,1881,100,100,0.11805450365229007,0.48391268520719904,0.20419918032062165
68,1882,100,100,0.09162768330315639,0.3462037198395343,0.1504984089200625
68,1883,100,100,0.17869525581508156,0.5026526604874751,0.128588057523636
68,1884,100,100,0.10888937990522529,0.47621182737785567,0.20470875993729573
68,1885,100,100,0.08277442553656778,0.4030598951823084,0.11868440585469678
68,1886,100,100,0.14566558755021494,0.5523435047115945,0.062296782830071964
68,1887,100,100,0.17751804735996196,0.2980763213147784,0.19881621670362543
68,1888,100,100,0.14122172651086076,0.5032608836100086,0.21468277836301103
68,1889,100,100,0.15676363138509114,0.49964026785352283,0.029699391349619457
68,1890,100,100,0.13207842907019726,0.5703686897821338,0.07206175304274944
68,1891,100,100,0.12986340426483742,0.5754493033732296,0.09334530281971817
68,1892,100,100,0.13570054402545617,0.6372665142619893,0.17957605986057884
68,1893,100,100,0.1464715290406759,0.32463102566765095,0.29882249222051455
68,1894,100,100,0.16897603255688903,0.6740373137038809,0.17586160680002794
68,1895,100,100,0.10322179113406382,0.5871903851898921,0.10143601881068727
68,1896,100,100,0.12495492603275103,0.4893698077764883,0.10459419248868604
69,1897,100,100,0.13790205997009344,0.4200848007833332,nan
69,1898,100,100,0.12990272459375599,0.7903430102591532,0.16322765225586125
69,1899,100,100,0.1749646793490353,0.8517028654044909,0.2247400189570798
69,1900,100,100,0.14014729651907876,0.4089319417044,0.17086264844441085
69,1901,100,100,0.21814441650157115,0.6812504333343051,0.27590405289417785
69,1902,100,100,0.13053653559539144,0.5015150370393592,0.10276455449048834
69,1903,100,100,0.23462119052752406,0.8382819549128254,0.3445432008541689
69,1904,100,100,0.20884977960651588,1.2737130717239986,0.2669962102007853
69,1905,100,100,0.1414654115903702,0.642719342947483,0.3387254928815226
69,1906,100,100,0.14563132741375828,0.636687460851089,0.246143493041024
69,1907,100,100,0.1647748781808056,0.4136907703684581,0.24801843074141366
69,1908,100,100,0.1364313621462053,0.39050778623808835,0.08451392681988561
69,1909,100,100,0.15732199575011863,0.3541462736018811,0.1174001640355258
69,1910,100,100,0.16989666109110757,0.11165864828751311,0.10358130003108815
69,1911,100,100,0.17351602823231332,0.22362117403150858,0.062408105997596046
69,1912,100,100,0.22073036875420662,0.3610924140105182,0.14270237622589713
69,1913,100,93,0.2309298082858072,0.300670839856819,0.13080699298413997
70,1914,100,100,0.1563816280866705,0.9826142313333477,nan
70,1915,100,100,0.1951306458475363,1.0904843426056123,0.1342076801419021
70,1916,100,3,0.1721791294719508,0.16331838782643876,0.4456504565833897
71,1917,100,100,0.18366663928353558,0.8882970691120586,nan
71,1918,100,100,0.14591303348247794,0.8091933478653004,0.28048215196053183
71,1919,100,100,0.13355274328625338,0.7705245785457663,0.0804590519396506
71,1920,100,100,0.11443640327603186,0.6414521936599984,0.09112671342707256
71,1921,100,100,0.15722470090076257,0.505095091458505,0.20536265970605805
71,1922,100,100,0.13101070247829064,0.5667055853930556,0.0745854826890374
71,1923,100,100,0.16748114121011737,0.6442315781425412,0.11302230088594883
71,1924,100,100,0.13411884611916475,0.44895772251713545,0.08263101095546745
71,1925,100,100,0.13092178922750297,0.7663326575061457,0.11964436927739028
71,1926,100,100,0.150818039080485,0.8418968088172293,0.3720611712641917
71,1927,100,100,0.14740617272485915,0.3219685516337629,0.08949462221403212
71,1928,100,100,0.14186095640782093,0.8527509086781374,0.26573923675980576
71,1929,100,100,0.15940178650407097,0.7734517856862193,0.20446471040395195
71,1930,100,100,0.16718693411199811,1.0739550830922453,0.10421998398547949
71,1931,100,100,0.13261273286558167,1.6880544271979234,0.13046542469574313
71,1932,100,100,0.11606187569606922,0.8876976361557543,0.2988703959422824
71,1933,100,100,0.14439493966925407,0.9405006899470861,0.040565708461780245
71,1934,100,100,0.1722298738203357,0.32194229860915585,0.08907256624491229
71,1935,100,100,0.11722331573584456,0.37429076949325935,0.052611312187621044
71,1936,100,81,0.2683819860405133,0.4813487221955211,0.12409255898463407
72,1937,100,100,0.16519783472205002,0.7911487089427227,nan
72,1938,100,100,0.1297757165434475,1.0225077895390344,0.32512737956207755
72,1939,100,100,0.14323436810803097,0.5540532313737703,0.07158957712275983
72,1940,100,100,0.12986773604170684,0.5419184621025922,0.19121551290616937
72,1941,100,100,0.15908157533732922,0.3700681533027643,0.056385876651643095
72,1942,100,100,0.11388105287896162,0.3904306771853379,0.04177969212493088
72,1943,100,100,0.09782618170796055,0.8127967060636226,0.06552016221281576
72,1944,100,100,0.17767120409225665,0.9935434791376752,0.24325835572595583
72,1945,100,100,0.1614753492005205,0.39288039620458814,0.20304249096428614
72,1946,100,100,0.11745262104777346,0.9779230925235258,0.05795836152410566
72,1947,100,100,0.16199353109952838,0.6282849242743589,0.3240256622346946
72,1948,100,100,0.13613210784661472,0.3956876094462234,0.018638759385789183
72,1949,100,100,0.14184964654883456,0.9008054244896305,0.14147738804498988
72,1950,100,100,0.1233482398712764,0.6702460434097103,0.12794664088480873
72,1951,100,100,0.19261811086747666,0.445933292892017,0.06075626781948675
72,1952,100,100,0.20258792333469958,1.4948216030816137,0.16338355327049656
72,1953,100,100,0.1457584547767438,1.3079478277050758,0.2821250342850567
72,1954,100,100,0.09494094909280232,0.6867985863678682,0.05820404465866593
72,1955,100,100,0.15694266061852483,1.3258488124212915,0.2952984011892121
72,1956,100,100,0.1534492433171604,1.6422962241626948,0.13220742095573002
72,1957,100,100,0.13017584734794613,1.3569355648685826,0.10808015934853425
72,1958,100,100,0.1409333268108497,1.0393745930724279,0.15452830685163335
72,1959,100,100,0.12769557206162657,0.47444086787655176,0.07002870777175516
72,1960,100,100,0.17943967172936418,0.7724924113170402,0.27481218228950016
72,1961,100,100,0.14843921702052343,0.4557566753585843,0.16970892705330454
72,1962,100,100,0.23262470142471206,0.8476578017146126,0.060511403726185735
72,1963,100,100,0.1564675257552517,1.0434545565971416,0.3796879831771792
72,1964,100,100,0.19501398770219272,1.1514517721123798,0.11740711712862219
72,1965,100,100,0.11820618053282995,0.8430279485760974,0.6588203024901227
72,1966,100,100,0.17887931850665756,0.35273348439534385,0.11711320032415376
73,1967,100,6,0.08061026776741087,0.06763792771075913,nan
74,1968,100,100,0.10924704710030288,0.4807206201543439,nan
74,1969,100,100,0.1334129063032988,0.6417182765712561,0.036748679805830464
74,1970,100,100,0.16195908957995664,0.6298100086157434,0.1007106088655672
74,1971,100,100,0.15150097575147933,0.9233961413948168,0.2211651066185667
74,1972,100,100,0.11427186748799378,0.5519128941444809,0.07175546862989454
